Accession,Description,Sum_PEP_Score,Coverage,#Peptides,#PSMs,#Protein_Unique_Peptides,#Unique_Peptides,#Protein_Groups,#AAs,MW_kDa,calc_pI,Checked,Protein_FDR_Confidence,Master,emPAI,Razor_Peptides,Score_Mascot,Coverage_Mascot,#Peptides_Mascot,#PSMs_Mascot,TMT126,127N,127C,128N,128C,129N,129C,130N,130C,131N,131C
O75362,Zinc finger protein 217 OS=Homo sapiens OX=9606 GN=ZNF217 PE=1 SV=1,19.56070042,10.40076336,9,9,9,9,1,1048,115.199,8.48,FALSE,High,Master Protein,0.369,0,46.49,10.40076336,9,9,752.9,251.3,255,171.1,148.3,156.4,126.7,118.1,134.6,106.1,101.1
P29350,Tyrosine-protein phosphatase non-receptor type 6 OS=Homo sapiens OX=9606 GN=PTPN6 PE=1 SV=1,19.56010971,11.59663866,7,9,6,6,1,595,67.519,7.78,FALSE,High,Master Protein,0.496,0,71.65,11.59663866,7,9,79.3,59.2,75.4,78.1,66.2,105,88.2,100.8,100.2,58.5,68.6
Q9NPH0,Lysophosphatidic acid phosphatase type 6 OS=Homo sapiens OX=9606 GN=ACP6 PE=1 SV=3,19.55763985,11.21495327,4,5,4,4,1,428,48.855,6.47,FALSE,High,Master Protein,0.688,0,109.1,11.21495327,4,5,25.8,216.5,336.9,266.3,54,43.7,32.5,28.7,33.4,36.5,48.1
Q9Y3I1,F-box only protein 7 OS=Homo sapiens OX=9606 GN=FBXO7 PE=1 SV=1,19.54698155,15.90038314,7,8,6,7,1,522,58.466,6.55,FALSE,High,Master Protein,1.239,0,90.73,15.90038314,7,8,88.1,119,171.2,134.4,169.1,371.2,448.5,300.2,242,756.3,526.6
P57729,Ras-related protein Rab-38 OS=Homo sapiens OX=9606 GN=RAB38 PE=1 SV=1,19.54634589,27.48815166,5,6,4,4,1,211,23.697,7.77,FALSE,High,Master Protein,1.371,0,57.78,27.48815166,5,6,44.5,149.9,194.6,226,261.3,276,195.3,108.9,86.9,52.9,50.1
Q969F9,Hermansky-Pudlak syndrome 3 protein OS=Homo sapiens OX=9606 GN=HPS3 PE=1 SV=1,19.54410053,9.462151394,9,11,8,8,1,1004,113.662,6.43,FALSE,High,Master Protein,0.328,0,71.69666667,9.462151394,9,11,91.2,102.8,121.7,140.6,168.3,210.9,184.9,170.8,222.9,193.1,97.4
P09601,Heme oxygenase 1 OS=Homo sapiens OX=9606 GN=HMOX1 PE=1 SV=1,19.54173118,22.56944444,5,6,5,5,1,288,32.798,8.25,FALSE,High,Master Protein,1.154,0,111.52,22.56944444,5,6,57.9,74.7,90.7,110.6,162.3,160.8,112.2,64.3,51.4,54.6,32.5
P51955,Serine/threonine-protein kinase Nek2 OS=Homo sapiens OX=9606 GN=NEK2 PE=1 SV=1,19.53267216,16.62921348,7,8,7,7,1,445,51.731,8.9,FALSE,High,Master Protein,0.778,0,107.95,16.62921348,7,8,202.9,240.7,332.2,317.8,257.3,350.3,306.4,288.8,442.4,410.2,143
Q9BRR3,Transmembrane protein 246 OS=Homo sapiens OX=9606 GN=TMEM246 PE=1 SV=1,19.52511649,15.13647643,6,7,6,6,1,403,46.558,7.59,FALSE,High,Master Protein,0.957,0,114.6766667,15.13647643,6,7,29.8,136.7,230.9,192.6,125.9,107.7,73.4,56.1,64.6,62.3,30.7
Q9NNX1,Tuftelin OS=Homo sapiens OX=9606 GN=TUFT1 PE=1 SV=1,19.52183037,16.66666667,7,7,5,6,1,390,44.237,6,FALSE,High,Master Protein,0.859,0,79.65224411,16.66666667,7,7,45.3,118.8,117.5,125.6,137,224.2,218.7,183.3,158.3,111.9,82.7
Q9UNK9,Protein angel homolog 1 OS=Homo sapiens OX=9606 GN=ANGEL1 PE=1 SV=1,19.51357744,8.358208955,4,6,4,4,1,670,75.227,4.82,FALSE,High,Master Protein,0.874,0,56.4,8.358208955,4,6,40.7,102.5,150.6,155.6,81.2,88.6,74,68.2,75.9,59.5,25.8
O14657,Torsin-1B OS=Homo sapiens OX=9606 GN=TOR1B PE=1 SV=2,19.51214732,16.66666667,6,10,5,5,1,336,37.955,8.54,FALSE,High,Master Protein,0.931,0,99.43,16.66666667,6,10,80.2,144.6,229,259.2,383.7,476.8,259.6,137.2,79,79.4,75.9
Q9UH73,Transcription factor COE1 OS=Homo sapiens OX=9606 GN=EBF1 PE=1 SV=2,19.50943402,12.01353638,6,11,1,3,1,591,64.423,8.76,FALSE,High,Master Protein,0.848,2,66.58666667,12.01353638,6,11,94.4,52,62.1,58.2,36.4,58.1,43.9,42.7,57.4,54.2,27.3
Q9Y421,Protein FAM32A OS=Homo sapiens OX=9606 GN=FAM32A PE=1 SV=2,19.50184202,49.10714286,6,7,6,6,1,112,13.17,9.99,FALSE,High,Master Protein,13.678,0,83.97,49.10714286,6,7,209.3,104.3,104.1,110.8,161.6,269,303.9,310.1,333.4,168.1,31.8
Q9Y316,Protein MEMO1 OS=Homo sapiens OX=9606 GN=MEMO1 PE=1 SV=1,19.49627107,21.54882155,8,8,7,7,1,297,33.711,7.14,FALSE,High,Master Protein,1.512,0,50.54,21.54882155,8,8,30,62.3,59.5,90.1,96.6,110.2,88.7,81,74.6,86.6,250
Q5BJF2,Sigma intracellular receptor 2 OS=Homo sapiens OX=9606 GN=TMEM97 PE=1 SV=1,19.4954707,17.04545455,4,6,4,4,1,176,20.834,9.38,FALSE,High,Master Protein,4.623,0,108.73,17.04545455,4,6,253.8,315.6,471.8,590.3,913.8,941.7,514.3,203.3,107.6,59.6,38
Q6ZSY5,Protein phosphatase 1 regulatory subunit 3F OS=Homo sapiens OX=9606 GN=PPP1R3F PE=1 SV=3,19.48023778,12.640801,4,6,4,4,1,799,82.746,4.6,FALSE,High,Master Protein,0.359,0,82.81,12.640801,4,6,32.1,50,56.3,70.8,84.6,110.2,79.7,49.4,67.2,61.7,34.3
Q9NX04,Uncharacterized protein C1orf109 OS=Homo sapiens OX=9606 GN=C1orf109 PE=1 SV=1,19.44093631,25.61576355,4,6,4,4,1,203,23.358,5.67,FALSE,High,Master Protein,2.511,0,96.0718703,25.61576355,4,6,98.3,117.8,130.3,133.1,117.6,126.1,94.4,116,204.3,168.3,42.8
Q96E22,Dehydrodolichyl diphosphate synthase complex subunit NUS1 OS=Homo sapiens OX=9606 GN=NUS1 PE=1 SV=1,19.43938588,17.06484642,4,8,4,4,1,293,33.203,8.47,FALSE,High,Master Protein,1.581,0,91.4,17.06484642,4,8,80.5,115.1,207.5,204,321.5,412.7,225.2,113.6,88.2,67.4,45.4
Q86UB9,Transmembrane protein 135 OS=Homo sapiens OX=9606 GN=TMEM135 PE=2 SV=2,19.43791959,14.62882096,6,8,6,6,1,458,52.256,9.45,FALSE,High,Master Protein,0.562,0,77.76,14.62882096,6,8,56.1,113.4,174.3,217.8,286.5,252.7,172.2,85.7,73,73.8,34.5
O60906,Sphingomyelin phosphodiesterase 2 OS=Homo sapiens OX=9606 GN=SMPD2 PE=1 SV=2,19.42998897,15.13002364,5,6,5,5,1,423,47.615,6.98,FALSE,High,Master Protein,0.874,0,110.43,15.13002364,5,6,52.8,88.8,117.6,140.4,193.8,206.6,137.3,68.4,57.7,72.5,23.9
Q6NXT4,Zinc transporter 6 OS=Homo sapiens OX=9606 GN=SLC30A6 PE=1 SV=2,19.42201871,14.31670282,4,5,4,4,1,461,51.083,9.16,FALSE,High,Master Protein,0.833,0,126.99,14.31670282,4,5,35.1,82,136.5,154.8,109.2,121.2,95.1,71.5,71.9,65.1,47.7
P16885,1-phosphatidylinositol 4 5-bisphosphate phosphodiesterase gamma-2 OS=Homo sapiens OX=9606 GN=PLCG2 PE=1 SV=4,19.41940755,6.719367589,9,13,8,8,1,1265,147.776,6.64,FALSE,High,Master Protein,0.323,0,87.295,6.719367589,9,13,79.6,139,164.6,152,165.9,222.8,173.3,206.4,233.2,370.4,401.2
O14519,Cyclin-dependent kinase 2-associated protein 1 OS=Homo sapiens OX=9606 GN=CDK2AP1 PE=1 SV=1,19.41524578,43.47826087,4,9,1,4,1,115,12.357,9.38,FALSE,High,Master Protein,9,0,147.14,43.47826087,4,9,447,110.6,133.5,68.3,61.2,88.1,70.9,77,87,94.2,79.5
P30046,D-dopachrome decarboxylase OS=Homo sapiens OX=9606 GN=DDT PE=1 SV=3,19.38185855,33.89830508,4,12,2,4,1,118,12.704,7.3,FALSE,High,Master Protein,4.623,0,234.1172454,33.89830508,4,12,106.6,177.1,150.9,190.6,175.6,252.1,197.3,243,205.8,88,2025.5
O95258,Brain mitochondrial carrier protein 1 OS=Homo sapiens OX=9606 GN=SLC25A14 PE=2 SV=1,19.37869444,19.38461538,6,6,6,6,1,325,36.178,9.64,FALSE,High,Master Protein,1.154,0,125.3594376,19.38461538,6,6,62.8,397.6,690.3,512.1,178,146.8,86.4,76.5,74.8,70.7,40.6
Q8N2M8,CLK4-associating serine/arginine rich protein OS=Homo sapiens OX=9606 GN=CLASRP PE=1 SV=4,19.37837595,13.20474777,9,9,8,8,1,674,77.115,10.45,FALSE,High,Master Protein,0.951,0,65.14,13.20474777,9,9,372.6,147.4,130.4,136.3,121.6,172.9,196,176.9,237.2,347.8,124.6
Q96FH0,BLOC-1-related complex subunit 8 OS=Homo sapiens OX=9606 GN=BORCS8 PE=1 SV=1,19.37409837,52.94117647,5,6,5,5,1,119,13.395,5.8,FALSE,High,Master Protein,3.642,0,86.66333333,52.94117647,5,6,25.7,63.1,75.4,98.4,212.2,229.3,137,85.2,75.6,67.4,28.6
P15848,Arylsulfatase B OS=Homo sapiens OX=9606 GN=ARSB PE=1 SV=1,19.35958169,15.00938086,8,8,7,8,1,533,59.649,8.21,FALSE,High,Master Protein,0.887,0,96.66880017,15.00938086,8,8,74.6,182.2,241.5,372.4,623.7,448,221.5,126.3,108.3,108.1,56.9
Q96EL2,28S ribosomal protein S24  mitochondrial OS=Homo sapiens OX=9606 GN=MRPS24 PE=1 SV=1,19.35819668,42.51497006,6,8,6,6,1,167,19.003,9.38,FALSE,High,Master Protein,2.831,0,58.99,42.51497006,6,8,45.5,164.9,374.5,259.3,67.9,65.5,45.6,44.2,62.2,59.9,22.2
Q6ZS17,Rho family-interacting cell polarization regulator 1 OS=Homo sapiens OX=9606 GN=RIPOR1 PE=1 SV=1,19.33936257,4.987735078,6,7,6,6,1,1223,132.225,6.28,FALSE,High,Master Protein,0.327,0,80.47749013,4.987735078,6,7,57.4,112.6,150.1,172.7,302.1,339.7,212.3,143.4,139.5,161.4,199.7
P10721,Mast/stem cell growth factor receptor Kit OS=Homo sapiens OX=9606 GN=KIT PE=1 SV=1,19.33610823,9.016393443,11,12,9,9,1,976,109.794,6.98,FALSE,High,Master Protein,0.45,0,53.4,9.016393443,11,12,52.9,139.2,163.6,195.8,280.4,345.6,218.8,121.2,111.7,79.8,34.8
Q9ULD9,Zinc finger protein 608 OS=Homo sapiens OX=9606 GN=ZNF608 PE=1 SV=4,19.33191268,5.886243386,9,13,9,9,1,1512,162.108,8.79,FALSE,High,Master Protein,0.371,0,36.5,5.886243386,9,13,308.9,100.5,65.7,58,58.1,89.7,90.9,88.8,109.4,68.5,14
Q01973,Inactive tyrosine-protein kinase transmembrane receptor ROR1 OS=Homo sapiens OX=9606 GN=ROR1 PE=1 SV=2,19.30684967,9.92529349,8,8,7,7,1,937,104.215,7.17,FALSE,High,Master Protein,0.506,0,95.29,9.92529349,8,8,68.4,115.4,157.6,194.5,254.8,322.7,225.1,178.2,149.4,129.2,65.9
Q9Y5X2,Sorting nexin-8 OS=Homo sapiens OX=9606 GN=SNX8 PE=1 SV=1,19.30490517,14.40860215,6,7,6,6,1,465,52.536,7.39,FALSE,High,Master Protein,0.817,0,75.95,14.40860215,6,7,60,53,61.7,70.7,98.2,164.9,134.5,133.5,186.4,163.4,75.7
Q9BVV6,Protein TALPID3 OS=Homo sapiens OX=9606 GN=KIAA0586 PE=1 SV=4,19.28791247,3.913894325,5,6,5,5,1,1533,169.201,5.54,FALSE,High,Master Protein,0.184,0,89.11,3.913894325,5,6,40.1,72,95.4,84.8,104.8,176.7,163.2,193.1,256.8,169.7,91.1
O60725,Protein-S-isoprenylcysteine O-methyltransferase OS=Homo sapiens OX=9606 GN=ICMT PE=1 SV=1,19.26491503,11.97183099,4,8,4,4,1,284,31.917,7.96,FALSE,High,Master Protein,2.455,0,109.83,11.97183099,4,8,134.5,188.9,282.9,332.2,522.5,531.1,320.4,149.3,119.4,102.3,50.4
Q9NPF0,CD320 antigen OS=Homo sapiens OX=9606 GN=CD320 PE=1 SV=1,19.25319046,18.43971631,5,6,5,5,1,282,28.972,4.75,FALSE,High,Master Protein,2.511,0,123.31,18.43971631,5,6,35.5,99.2,194.5,184.3,360.2,440,274.7,149.1,100,57.4,36
Q92551,Inositol hexakisphosphate kinase 1 OS=Homo sapiens OX=9606 GN=IP6K1 PE=1 SV=3,19.23358288,12.92517007,5,5,5,5,1,441,50.204,7.24,FALSE,High,Master Protein,0.616,0,107.48,12.92517007,5,5,121.8,179.1,196.2,220.3,276.9,370.5,260.4,245.2,240.1,192.8,354
Q9H2F5,Enhancer of polycomb homolog 1 OS=Homo sapiens OX=9606 GN=EPC1 PE=1 SV=1,19.22682853,10.76555024,6,7,6,6,1,836,93.405,8.59,FALSE,High,Master Protein,0.401,0,87.82,10.76555024,6,7,265.1,69.6,63.5,43.3,44,53.6,52,38.2,48.8,42.3,39.6
Q9NRC8,NAD-dependent protein deacetylase sirtuin-7 OS=Homo sapiens OX=9606 GN=SIRT7 PE=1 SV=1,19.21241712,16,6,6,6,6,1,400,44.87,9.74,FALSE,High,Master Protein,0.778,0,106.52,16,6,6,71.6,63.1,95.1,100.5,120.8,189.4,191.5,208.2,228.4,152.5,50
Q9Y2B2,N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase OS=Homo sapiens OX=9606 GN=PIGL PE=1 SV=1,19.20128394,26.58730159,5,5,5,5,1,252,28.513,8.1,FALSE,High,Master Protein,1.154,0,114.2233333,26.58730159,5,5,22.3,23.7,37.1,43.8,57.7,74.7,46,27.4,27.6,27.8,14.1
Q8N4N8,Kinesin-like protein KIF2B OS=Homo sapiens OX=9606 GN=KIF2B PE=1 SV=3,19.20072255,10.10401189,8,12,4,4,1,673,76.206,8.65,FALSE,High,Master Protein,0.42,0,88.42853194,10.10401189,8,12,152.9,68.7,62.2,80.6,76.1,97.1,70,82.9,99.2,93.1,23.9
Q96FF9,Sororin OS=Homo sapiens OX=9606 GN=CDCA5 PE=1 SV=1,19.19500583,31.34920635,7,7,5,6,1,252,27.583,9.61,FALSE,High,Master Protein,1.581,0,80.7,31.34920635,7,7,1271.5,305.3,230,160.1,128.9,225,202.7,229.6,266.6,208.5,48.6
Q9H7C9,Mth938 domain-containing protein OS=Homo sapiens OX=9606 GN=AAMDC PE=1 SV=1,19.19495497,37.70491803,4,5,4,4,1,122,13.324,8.46,FALSE,High,Master Protein,1.848,0,97.66,37.70491803,4,5,52.7,124,138.6,154.4,163.8,244,219.9,243.6,199.5,131.7,1337
Q9UPU9,Protein Smaug homolog 1 OS=Homo sapiens OX=9606 GN=SAMD4A PE=1 SV=3,19.17687611,9.192200557,6,6,5,5,1,718,79.365,8.32,FALSE,High,Master Protein,0.425,0,85.81,9.192200557,6,6,77.5,82,101.1,102,118.4,153.9,160.8,163.2,247,198,81.3
Q71SY5,Mediator of RNA polymerase II transcription subunit 25 OS=Homo sapiens OX=9606 GN=MED25 PE=1 SV=2,19.1697059,8.969210174,7,8,7,7,1,747,78.121,8.34,FALSE,High,Master Protein,0.778,0,72.76,8.969210174,7,8,387.2,163.4,152,122.5,126.8,183.4,185,180.7,191.1,133.3,93.8
P21802,Fibroblast growth factor receptor 2 OS=Homo sapiens OX=9606 GN=FGFR2 PE=1 SV=1,19.16709495,13.27649208,10,12,5,7,1,821,91.966,5.88,FALSE,High,Master Protein,0.73,0,87.54428571,13.27649208,10,12,78.8,191,266.6,296.9,384.9,443.7,281.6,179.4,145.3,112.9,108.9
Q8IXQ4,GPALPP motifs-containing protein 1 OS=Homo sapiens OX=9606 GN=GPALPP1 PE=1 SV=1,19.16626493,14.11764706,4,6,4,4,1,340,38.119,5.41,FALSE,High,Master Protein,1.069,0,77.77,14.11764706,4,6,112.7,62.9,71.6,62.3,66,137.1,144.3,167.1,191.8,157.1,672.8
Q8WZ82,Esterase OVCA2 OS=Homo sapiens OX=9606 GN=OVCA2 PE=1 SV=1,19.16037553,18.50220264,3,5,3,3,1,227,24.403,6.89,FALSE,High,Master Protein,1.848,0,67.77,18.50220264,3,5,23.3,41.6,77.1,76.3,44.4,53.4,49.7,68.7,67.9,69.4,87
Q7Z422,SUZ domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SZRD1 PE=1 SV=1,19.14950821,44.73684211,5,8,5,5,1,152,16.987,8.95,FALSE,High,Master Protein,4.623,0,131.5166667,44.73684211,5,8,84.3,108.5,110.3,117.9,139.8,204.7,192.5,251.8,253.2,138.7,660
Q9HCB6,Spondin-1 OS=Homo sapiens OX=9606 GN=SPON1 PE=1 SV=2,19.1436554,9.045848823,6,8,6,6,1,807,90.914,6.11,FALSE,High,Master Protein,0.585,0,53.23,9.045848823,6,8,43,59.2,79.7,79.2,82.1,105,75.6,51.1,61.8,44.3,24.6
P36894,Bone morphogenetic protein receptor type-1A OS=Homo sapiens OX=9606 GN=BMPR1A PE=1 SV=2,19.13393009,11.46616541,5,6,5,5,1,532,60.158,7.58,FALSE,High,Master Protein,0.585,0,67.9,11.46616541,5,6,90.6,185.7,293.8,338.9,418.9,452.5,303.3,178.3,187.2,166,94.9
Q9Y5Z9,UbiA prenyltransferase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=UBIAD1 PE=1 SV=1,19.13266621,14.79289941,6,8,6,6,1,338,36.808,8.15,FALSE,High,Master Protein,3.642,0,74.87,14.79289941,6,8,37.5,162.2,285.7,288.9,193.8,177,127.5,88.6,96.8,67.1,30.4
Q8WVK7,Spindle and kinetochore-associated protein 2 OS=Homo sapiens OX=9606 GN=SKA2 PE=1 SV=1,19.12430529,49.58677686,7,10,6,6,1,121,14.179,7.33,FALSE,High,Master Protein,2.162,0,99.24,49.58677686,7,10,217.3,164.2,148.8,146.6,187.5,279.4,297,320.7,361.5,279.6,188.2
Q96ED9,Protein Hook homolog 2 OS=Homo sapiens OX=9606 GN=HOOK2 PE=1 SV=3,19.1222142,12.3783032,10,12,9,9,1,719,83.155,5.47,FALSE,High,Master Protein,0.492,0,51.90864854,12.3783032,10,12,104,96.5,120.5,122.5,112.3,158.3,134.3,147.8,203.8,346.4,263.4
O75884,Putative hydrolase RBBP9 OS=Homo sapiens OX=9606 GN=RBBP9 PE=1 SV=2,19.11528428,36.55913978,5,9,5,5,1,186,20.986,6.2,FALSE,High,Master Protein,3.642,0,74.70333333,36.55913978,5,9,34.6,41.8,55.7,58.7,72.6,81.9,66.5,71.3,74.3,53.2,377.4
Q9HAF1,Chromatin modification-related protein MEAF6 OS=Homo sapiens OX=9606 GN=MEAF6 PE=1 SV=1,19.11256002,27.22513089,5,6,5,5,1,191,21.622,9.32,FALSE,High,Master Protein,2.594,0,107.9745559,27.22513089,5,6,661.8,255.3,227.3,180.8,127.7,168.6,161.8,179.6,193.9,136.1,56.1
Q4U2R6,39S ribosomal protein L51  mitochondrial OS=Homo sapiens OX=9606 GN=MRPL51 PE=1 SV=1,19.088983,32.03125,4,14,4,4,1,128,15.085,11.27,FALSE,High,Master Protein,6.499,0,133,32.03125,4,14,124.7,792,1375.3,1035.1,238.1,187.7,126.6,127.5,140.6,136.2,84
Q9GZT6,Coiled-coil domain-containing protein 90B  mitochondrial OS=Homo sapiens OX=9606 GN=CCDC90B PE=1 SV=2,19.0447073,18.50393701,4,5,4,4,1,254,29.487,7.55,FALSE,High,Master Protein,0.833,0,105.0517872,18.50393701,4,5,45.9,386.3,666.4,547.3,115.3,97.8,113.8,75,93.1,82.4,53.9
Q9UBS8,E3 ubiquitin-protein ligase RNF14 OS=Homo sapiens OX=9606 GN=RNF14 PE=1 SV=1,19.01912111,17.29957806,7,7,7,7,1,474,53.802,4.75,FALSE,High,Master Protein,0.957,0,94.21,17.29957806,7,7,63.1,114.6,155.4,127.9,149.7,191.7,149,170.5,184.1,159.7,877.9
P0DMN0,Sulfotransferase 1A4 OS=Homo sapiens OX=9606 GN=SULT1A4 PE=1 SV=1,19.01762614,22.71186441,6,8,1,1,1,295,34.174,6.01,FALSE,High,Master Protein,1.512,0,95.15,22.71186441,6,8,2.5,10.5,5,7.4,10.4,11.7,21.9,6,7.7,9.1,16.2
Q6P597,Kinesin light chain 3 OS=Homo sapiens OX=9606 GN=KLC3 PE=1 SV=2,19.0119104,8.333333333,4,5,1,1,1,504,55.331,6.49,FALSE,High,Master Protein,0.45,0,80.32078721,8.333333333,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9UI14,Prenylated Rab acceptor protein 1 OS=Homo sapiens OX=9606 GN=RABAC1 PE=1 SV=1,19.00221908,15.67567568,3,8,3,3,1,185,20.635,7.34,FALSE,High,Master Protein,9,0,150.4333333,15.67567568,3,8,39.4,152.7,368.5,269,206.8,289.8,217,158.5,154.8,129,59.3
Q9ULL5,Proline-rich protein 12 OS=Homo sapiens OX=9606 GN=PRR12 PE=1 SV=3,18.9726839,4.715127701,8,10,7,7,1,2036,210.914,7.87,FALSE,High,Master Protein,0.23,0,45.53,4.715127701,8,10,459.7,194.5,157.8,167.9,177,217.9,160.3,141,139.1,127.5,77.8
Q92466,DNA damage-binding protein 2 OS=Homo sapiens OX=9606 GN=DDB2 PE=1 SV=1,18.96644651,12.64637002,4,5,4,4,1,427,47.833,9.47,FALSE,High,Master Protein,0.509,0,89.72333333,12.64637002,4,5,453.6,181.2,136.6,125.9,71,93.7,71,83.1,86.5,222.8,70.7
Q9HC62,Sentrin-specific protease 2 OS=Homo sapiens OX=9606 GN=SENP2 PE=1 SV=3,18.96487519,11.88455008,7,8,7,7,1,589,67.812,9.48,FALSE,High,Master Protein,0.719,0,58.52,11.88455008,7,8,258.1,192.5,211,223.9,224.6,296.5,254.7,265.9,401.9,335.3,96.8
Q9GZN1,Actin-related protein 6 OS=Homo sapiens OX=9606 GN=ACTR6 PE=1 SV=1,18.96159618,14.8989899,5,6,5,5,1,396,45.781,5.03,FALSE,High,Master Protein,0.778,0,74.53,14.8989899,5,6,298.9,97.1,69.9,61.2,57.1,74.4,63.6,78.2,109.5,118.9,114.4
Q9H6A9,Pecanex-like protein 3 OS=Homo sapiens OX=9606 GN=PCNX3 PE=1 SV=2,18.9554115,4.178957719,8,8,7,7,1,2034,221.898,6.64,FALSE,High,Master Protein,0.216,1,68.98,4.178957719,8,8,54.6,180.8,233.1,246,268,268.3,154.3,109.2,84.2,65,76.3
P10074,Telomere zinc finger-associated protein OS=Homo sapiens OX=9606 GN=ZBTB48 PE=1 SV=2,18.95380111,8.720930233,5,5,5,5,1,688,77.004,8.18,FALSE,High,Master Protein,0.365,0,55.81,8.720930233,5,5,376.1,118,80.6,61.5,79.7,75,68.5,47.5,57.6,38.9,5.2
P49842,Serine/threonine-protein kinase 19 OS=Homo sapiens OX=9606 GN=STK19 PE=1 SV=2,18.94716254,16.30434783,5,5,5,5,1,368,40.89,9.74,FALSE,High,Master Protein,0.65,0,79.02083177,16.30434783,5,5,94.2,48.7,51.8,44,63.7,103.6,97.8,110.9,134.2,76.2,24.2
Q9NXE8,Pre-mRNA-splicing factor CWC25 homolog OS=Homo sapiens OX=9606 GN=CWC25 PE=1 SV=1,18.94511796,16.23529412,8,9,8,8,1,425,49.617,10.18,FALSE,High,Master Protein,1.371,0,53.58,16.23529412,8,9,207,81.5,80.1,90.9,118.2,206.8,208,232.6,305,149.7,59.6
O95563,Mitochondrial pyruvate carrier 2 OS=Homo sapiens OX=9606 GN=MPC2 PE=1 SV=1,18.90552098,33.07086614,5,11,5,5,1,127,14.27,10.43,FALSE,High,Master Protein,6.743,0,74.95428571,33.07086614,5,11,68.5,474.5,881.4,663.3,151.3,106.3,75.3,65.8,80.4,135.1,47.6
Q9NZJ5,Eukaryotic translation initiation factor 2-alpha kinase 3 OS=Homo sapiens OX=9606 GN=EIF2AK3 PE=1 SV=3,18.90370621,6.989247312,7,7,7,7,1,1116,125.137,5.43,FALSE,High,Master Protein,0.272,0,33.82,6.989247312,7,7,48.1,67.3,94.4,124.2,166.4,153.7,103.9,60.3,51.6,47.9,29.3
P17931,Galectin-3 OS=Homo sapiens OX=9606 GN=LGALS3 PE=1 SV=5,18.88376033,25.2,7,9,7,7,1,250,26.136,8.56,FALSE,High,Master Protein,4.337,0,97.78,25.2,7,9,90.4,333.6,438.1,499.9,525.9,444.8,264.3,187.5,137.7,111.4,136.6
Q969T9,WW domain-binding protein 2 OS=Homo sapiens OX=9606 GN=WBP2 PE=1 SV=1,18.8831956,25.28735632,4,7,3,3,1,261,28.068,5.91,FALSE,High,Master Protein,2.162,0,74.35183014,25.28735632,4,7,15.5,47.5,48.8,68,84.4,94.7,83.1,64.7,59.2,43,310.8
Q12866,Tyrosine-protein kinase Mer OS=Homo sapiens OX=9606 GN=MERTK PE=1 SV=2,18.87515145,8.408408408,9,12,7,8,1,999,110.179,5.8,FALSE,High,Master Protein,0.571,0,74.76008997,8.408408408,9,12,107.5,284.5,377.5,435.9,439.4,459.3,304.1,247.1,295,325.9,84.4
Q92903,Phosphatidate cytidylyltransferase 1 OS=Homo sapiens OX=9606 GN=CDS1 PE=2 SV=2,18.83999708,17.35357918,7,8,6,6,1,461,53.269,8.09,FALSE,High,Master Protein,0.778,0,93.84333333,17.35357918,7,8,129.7,97,136.8,156.1,235.1,315.9,161.2,109.8,102.1,86.8,64.2
Q9Y580,RNA-binding protein 7 OS=Homo sapiens OX=9606 GN=RBM7 PE=1 SV=1,18.83591194,16.54135338,5,9,5,5,1,266,30.485,9.57,FALSE,High,Master Protein,1.581,0,89.19203399,16.54135338,5,9,346.4,139.6,141.8,134.5,155.9,260.8,258.2,331.1,581.8,717.2,178.1
P31431,Syndecan-4 OS=Homo sapiens OX=9606 GN=SDC4 PE=1 SV=2,18.83548289,24.24242424,4,7,4,4,1,198,21.628,4.5,FALSE,High,Master Protein,3.642,0,78.06333333,24.24242424,4,7,82.4,177.4,237.8,263,251.7,297.3,171.2,125.7,120.4,153.6,71.2
Q5VTB9,E3 ubiquitin-protein ligase RNF220 OS=Homo sapiens OX=9606 GN=RNF220 PE=1 SV=1,18.83141788,10.07067138,5,6,4,4,1,566,62.725,6.04,FALSE,High,Master Protein,0.562,0,104.43,10.07067138,5,6,63.6,42,42.7,52.2,62.5,118.2,131,143.8,143.8,105.2,120.5
Q8N137,Centrobin OS=Homo sapiens OX=9606 GN=CNTROB PE=1 SV=1,18.81720343,7.862679956,6,6,6,6,1,903,101.191,5.54,FALSE,High,Master Protein,0.274,0,100.78,7.862679956,6,6,83.6,198.3,311.8,287.5,84.4,77.4,66.9,80.2,121.3,92.1,37.2
Q9H6R6,Palmitoyltransferase ZDHHC6 OS=Homo sapiens OX=9606 GN=ZDHHC6 PE=1 SV=1,18.80643502,15.73849879,7,8,7,7,1,413,47.631,8.47,FALSE,High,Master Protein,2.162,0,90.58,15.73849879,7,8,73.1,174.1,260.5,281,395.7,433.2,255.4,124,100.7,75,43.6
Q7Z7E8,Ubiquitin-conjugating enzyme E2 Q1 OS=Homo sapiens OX=9606 GN=UBE2Q1 PE=1 SV=1,18.80594775,15.4028436,7,7,6,7,1,422,46.098,5.1,FALSE,High,Master Protein,1.081,0,79.36986883,15.4028436,7,7,27.2,46.4,43.8,46.2,62.7,106.4,77.9,99,93.8,89.4,760.6
