IPI,UniProt,Name,Log[Intensity],NumPeptides,"Mito (Fr4)","ER (Fr11)","Golgi (Fr13)","ERGDV (Fr14)","EE (Fr16)","RE/TGN (Fr17)","PM (Fr19)","PS (Fr20)","Cyto (Fr30)",Nucleus
IPI00135701,Q9QXZ6,"Solute carrier organic anion transporter family member 1A1 ",3.9827017319765,5,,0.00678346591307,,,,,,,,
IPI00135869,P46638,"Ras-related protein Rab-11B ",3.94579713997104,5,,0.0268922710783,,,,,0.01689322616119,,0.0106125939599,
IPI00135939,P46656,"Adrenodoxin, mitochondrial precursor ",3.673997494,4,0.03559417734812,,,,,,,,,
IPI00135971,P39447,"Tight junction protein ZO-1 ",3.57377251334288,1,,,,,,,,,,3.1003865286505
IPI00136056,P08730,"Keratin, type I cytoskeletal 13 ",3.952203429,2,0.0220161098593,,,,,,,,,2.22955042503161
IPI00136098,Q9QYF1,"Retinol dehydrogenase 11 ",3.72694073010494,5,,,,0.00458025445992,,,,,,
IPI00136134,Q9QYG0,"NDRG2 protein ",4.90493045773742,5,,,,,,,,,0.0002074195899,
IPI00136169,Q8CCS6,"poly(A) binding protein, nuclear 1 ",4.02644094211328,1,,,,,,,,,,6.02544655124676
IPI00136213,Q99LB7,"sarcosine dehydrogenase ",4.530438399,5,0.00361454653024,,,,,,,,,
IPI00136251,Q9QYJ0,"DnaJ homolog subfamily A member 2 ",3.68813894326444,5,,,,,,0.00035870548825,,,,
IPI00136274,O35969,"Guanidinoacetate N-methyltransferase ",4.10354800943813,3,,,,,,,,,0.00064264140298,
IPI00136483,P70195,"Proteasome subunit beta type 7 precursor ",4.11478735318654,3,,,,,,,,,0.04196474332313,
IPI00136655,O88986,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial precursor ",2.682118313,1,0.00176913094272,,,,,,,,,
IPI00136683,Q9QYR9,"Acyl coenzyme A thioester hydrolase, mitochondrial precursor ",3.5178170194642,2,0.02506005611693,,,,,,,,0.00218764617538,
IPI00136883,P17225,"Polypyrimidine tract-binding protein 1 ",4.00394641332644,5,,0.03506019167872,,,,0.00476469411615,0.01605205115599,,,6.2878257446422
IPI00136910,P24457,"Cytochrome P450 2D11 ",4.89260182703731,5,,0.0028838724926,,,,,,,,
IPI00136912,Q64674,"Spermidine synthase ",3.67666872232476,5,,,,,,,,,0.0003303643664,
IPI00136929,Q6IWE2,"Gamma actin-like protein ",5.68963259128383,5,,,,,,,,,0.000190719784,
IPI00136984,P62082,"40S ribosomal protein S7 ",4.91251255303067,5,,,,0.02934769142346,,0.00010869410188,,,,
IPI00137177,P16675,"Lysosomal protective protein precursor ",3.805710225,5,0.04797564565568,,,,,,,,,
IPI00137227,P53994,"Ras-related protein Rab-2A ",4.01698721274445,5,,,,,0.01573763607727,0.02102307483752,,,,
IPI00137331,P40124,"adenylyl cyclase-associated CAP protein homolog 1 (S. cerevisiae, S. pombe), full insert sequence ",3.5832011572124,4,,,,,,,,,0.00504793628672,
IPI00137409,P40142,"Transketolase ",4.99710846374354,5,,,,,,0.0161385297519,0.00077847947019,,0.00033502452964,
IPI00137471,P70245,"3-beta-hydroxysteroid-delta(8),delta(7)-isomerase ",4.75412720708814,2,,0.00555625299847,,,,,,,,3.60636821119743
IPI00137647,P70280,"Synaptobrevin-like protein ",3.61494230072402,1,,,,,,0.0062547627415,,,,
IPI00137668,P70288,"Histone deacetylase 2 ",3.48578008,2,,,,,,,,,,11.3874773738033
IPI00137730,P70296,"phosphatidylethanolamine binding protein ",4.83990521324025,5,,,,,,,,,0.00057907484773,
IPI00137735,P25111,"40S ribosomal protein S25 ",4.69314519884172,5,,,0.03363016797778,0.02117176824645,,0.00349928247755,0.01816068586459,,,
IPI00137736,P25112,"40S ribosomal protein S28 ",4.12879267194855,3,,,,,0.02231778365815,0.00890120789098,,,0.00068492637423,
IPI00137787,P25120,"ribosomal protein L8 ",4.32706726416487,5,0.03050753616463,0.00135663596225,,,,0.01511492276094,0.04973204994861,,,
IPI00137848,Q9D554,"Splicing factor 3A subunit 3 ",3.94792823086885,2,,,,,,,,,,6.99867499323263
IPI00138338,Q9CVB6,"actin related protein 2/3 complex, subunit 2 ",3.77091083054575,5,,,,0.02867892637928,0.03761533859474,0.00353897949246,,,,
IPI00138342,P23953,"Liver carboxylesterase precursor ",4.71152922329451,5,,,,0.00148505161379,,,,,0.00536533864644,
IPI00138406,P10113,"Ras-related protein Rap-1A ",4.10781314717237,4,,,,0.01410784121645,,0.0024752533723,0.0070904928299,,,
IPI00138691,P59999,"ARP2/3 complex 20 kDa subunit ",3.96203440779796,5,,0.04122508911275,,0.03419517546977,,,,,,
IPI00139637,P61924,"Coatomer zeta-1 subunit ",3.92361044653585,4,,,0.02055204128606,0.01631822358659,,,,,,
IPI00139780,P23131,"60S ribosomal protein L23 ",4.44878987653475,5,,,,,,,,,0.00060803637306,
IPI00139788,Q921I1,"Serotransferrin precursor ",4.93864815237128,5,,,,,,0.02122534262905,0.00481774862868,,0.00087386289416,
IPI00153143,Q8R084,"RIKEN cDNA 1300012D20 ",5.15864822759122,5,,0.00715632578918,,,,,,,,
IPI00153144,Q8R086,"Sulfite oxidase, mitochondrial precursor ",4.272394058,5,0.02311118095191,,,,,,,,,
IPI00153190,Q8R0F9,"SEC14-like protein 4 ",4.27230898899548,5,,,,,,,,,0.00156570099686,
IPI00153293,Q8R0V5,"Hypothetical protein ",3.55297109111732,2,,,,,,,,,0.00222751772473,
IPI00153294,Q8R0U8,"expressed sequence AI132223 ",3.89242321767996,5,,,,0.0449024682221,,,0.00069949574582,,0.00169327801032,
IPI00153316,Q8R0Y5,"Expressed sequence AI746432 ",4.13546615113782,2,,0.02040447876357,,,,,,,,
IPI00153317,Q8R0Y6,"10-formyltetrahydrofolate dehydrogenase ",5.89130516145246,5,,,,,,,,,0.00332183547605,
IPI00153368,Q8R1F5,"6430559E15Rik protein ",3.59117202949453,3,,,,,,,,,0.00040258313783,
IPI00153373,Q8C1N1,"RIKEN cDNA 2310016A09 ",4.12250913885127,5,,,,,,,,,0.0002691377597,
IPI00153400,Q8R1M2,"E130307C13 protein ",4.108745255,2,,,,,,,,,,198.472294593622
IPI00153468,Q8R1V4,"RIKEN cDNA 1110014L17 ",4.12940729938101,1,,,,0.00682132833359,,,,,,
IPI00153660,Q8BMF4,"DIHYDROLIPOAMIDE ACETYLTRANSFERASE (EC 2.3.1.12) homolog ",3.8047723111302,2,,,,,,,,,,3.06182702208296
IPI00153743,Q8R3E9,"Splicing factor, arginine/serine-rich 7 ",5.15763767,1,,,,,,,,,,160.856038635705
IPI00153838,Q8R3W2,"RIKEN cDNA 0610009B22 ",3.43167319620441,2,,,,,,,,,0.00306327108682,
IPI00154004,Q7TQI3,"Ubiquitin thiolesterase protein OTUB1 ",3.67542351387982,2,,,,,,,,,0.00015345208849,
IPI00154045,Q8QZR5,"glutamic pyruvic transaminase 1, soluble ",4.57167790664386,5,,,,,,,,,0.00194918303957,
IPI00154047,Q8QZS1,"3-HYDROXYISOBUTYRYL-COENZYME A HYDROLASE, similar to",3.50295963969325,2,0.01934585480437,,,,,,,,0.00175962156344,
IPI00154054,Q8QZT1,"Acetyl-Coenzyme A acetyltransferase 1 ",4.757955221,5,0.01269254962349,,,,,,,,,
IPI00157501,Q61869,"keratin complex 2, basic, gene 17 ",6.40076539428619,2,,,,,,,,,,3.89535619065537
IPI00162780,P11016,"Guanine nucleotide-binding protein G(I)/G(S)/G(T) beta subunit 2 ",3.99796884107926,5,,,,0.01417265317804,,0.02134726754211,,,,
IPI00162790,P62717,"60S ribosomal protein L18a ",4.490784218,5,0.01649916777079,,,,,,,,,
IPI00165799,Q8VCH8,"UBX domain-containing protein 2 ",3.71671587457035,2,,0.02321891481175,,,,,,,,
IPI00165817,Q8VDD8,"Hypothetical protein ",3.34019043242156,3,,,,0.04619097676928,0.00617477793935,,,,,
IPI00165849,Q9D096,"Tumor-related protein ",3.97203097719633,4,,,,,,,,,0.0040879428676,
IPI00165854,P61089,"Ubiquitin-conjugating enzyme E2 N ",3.84088888761658,4,,,,,,,,,0.00351228711353,
IPI00169473,Q8K010,"5-oxoprolinase ",4.2369612886609,5,,,,,,,,,0.00083883266531,
IPI00169481,Q8K023,"Akr1c18 protein ",4.65056919450203,5,,,,,,0.01888165879828,,0.0383109833534,0.00040631513067,
IPI00169542,Q9JIY3,"Cyp51 protein ",4.00267789466368,5,,0.00418487314549,,,,0.00583883234553,0.03625566402317,,,3.699339614617
IPI00169617,Q8K0R6,"RIKEN cDNA C730027E14 ",3.34120056120733,4,,,,0.01640184642778,,,,,,
IPI00169670,Q8K157,"Aldose 1-epimerase ",4.22118124685075,4,,,,,,,,,0.00036321732151,
IPI00169788,Q8K1M3,"CAMP-dependent protein kinase type II-alpha regulatory chain ",3.88242952357589,2,,,,,,,,,0.01399128028661,
IPI00169870,Q8K297,"RIKEN cDNA 2810024B22 ",3.86508668828181,1,,,,,,,,,,2.43744147386088
IPI00169916,Q80U89,"clathrin, heavy polypeptide (Hc) ",6.1496151296742,5,,,,,,,0.025066629946,,0.0008178398865,
IPI00169925,Q8K2L0,"Ndufv2 protein ",4.023001973,2,0.03995807796287,,,,,,,,,
IPI00170013,Q8K370,"2410021P16Rik protein ",5.418648629,2,0.00667740589783,,,,,,,,,
IPI00170032,Q8K386,"Ras-related protein Rab-15 ",4.774956401039,1,,,,,,,0.00477548499935,,,
IPI00170093,Q8K3J1,"NADH-ubiquinone oxidoreductase 23 kDa subunit, mitochondrial precursor ",3.896709646,1,0.00420041644172,,,,,,,,,
IPI00170100,Q8K3K7,"1-acylglycerol-3-phosphate O-acyltransferase 2 ",3.87861667796085,3,,0.0049601382361,,0.01233979273051,,,,,,
IPI00170146,Q8BGH0,"ATP-binding cassette transporter sub-family A member 6 ",4.39944994380996,5,,,,,,0.02193004303516,0.00694887082108,,,
IPI00170307,Q8K4Z3,"ApoA-I binding protein ",4.28464833626327,1,,,,,,,,,0.0010358117482,
IPI00170316,Q8K5B2,"Multiple coagulation factor deficiency protein 2 homolog precursor ",4.31633677427788,1,,0.02430047092079,,,,,,,,
IPI00170363,Q8JZR0,"Long-chain-fatty-acid--CoA ligase 5 ",4.88881943122429,5,,0.02585364619958,,,,,0.02613765484203,,,5.50152261328705
IPI00172221,Q8K1M6,"Dynamin-related Protein 1 ",3.01996750899286,4,,,,0.04702537451155,,,,,,
IPI00173160,Q6ZWU9,"RIBOSOMAL PROTEIN S271 homolog ",4.54521191409289,3,,,0.01950778645236,,0.00321125571305,,,,,
IPI00173179,Q9DD20,"hypothetical S-adenosyl-L-methionine-dependent methyltransferases structure containing protein, full i ",4.91862406154186,5,,0.01503141402441,,0.00012754011424,,,,,,
IPI00177038,P61161,"Actin-like protein 2 ",4.10076380616948,5,,,,,,0.00766512940985,0.01016524385366,,,
IPI00177047,Q8BLW9,"Arg/Abl-interacting protein ArgBP2 ",3.70360387936589,3,,,,,,,,,,2.93133197348988
IPI00177059,Q8K2T9,"Nuclear pore complex-associated intranuclear coiled-coil protein TPR ",3.63497795484903,2,,,,,,,,,,3.58823342541114
IPI00187259,Q6NSV5,"kynureninase ",4.30145526091866,5,,,,,,,,,0.00021206586412,
IPI00187272,Q9CYH2,"hypothetical protein, full insert sequence ",3.98278234816384,3,0.04583084691802,,,,,,,,,
IPI00187275,Q920I4,"Carnitine deficiency-associated protein CDV3A ",3.35023978793509,2,,,,,,0.01176750257069,0.00495013010779,,,
IPI00187288,Q9CTC5,"DJ351K20.2.1, similar to",3.98427012164734,5,,,,0.04512441598307,,,,,,
IPI00187308,Q8WUR0,"1600014C10Rik protein ",3.62512901259061,1,,,,,,,,,0.00038854800193,
IPI00187443,P59325,"Eukaryotic translation initiation factor 5 ",4.1739589911649,5,,,,,,0.03061602834124,0.02613481967166,,,
IPI00221398,Q9Z110,"Delta 1-pyrroline-5-carboxylate synthetase ",2.75451661956051,4,,,,,,,,,,4.67340713947452
IPI00221400,P00329,"alcohol dehydrogenase 1 (class I) ",5.89235625054402,5,,,,,,,0.00417431313801,,0.00089124487715,
IPI00221433,NP_077239,"ribosomal protein S27a ",5.0894161300478,5,,0.01692811639163,0.04521444571674,0.02329815418746,,0.00067234986654,0.00377717744207,,0.00164547010626,
IPI00221467,Q6ZWV3,"ribosomal protein 10 ",4.75879280809498,5,,0.00571036264392,,,,,,,,
IPI00221581,Q922K6,"EUKARYOTIC INITIATION FACTOR 4B homolog ",3.81102416651169,3,,,,0.04864114074751,0.0388265554946,,0.03290664870406,,0.0119007422384,
IPI00221613,P32889,"ADP-ribosylation factor 1 ",4.13060241917235,5,,0.00035560349377,,,,0.00251560896526,0.0023365779543,,0.00034442184594,
IPI00221616,P62331,"ADP-ribosylation factor 6 ",3.73068366772353,2,,,,,,,,,,2.35718862676004
IPI00221636,Q8BGL3,"alcohol sulfotransferase, similar to",5.43758074868642,5,,,,,,,,,0.00016565954396,
IPI00221697,Q8BH24,"TRANSMEMBRANE 9 SUPERFAMILY PROTEIN MEMBER 4 homolog ",4.17281680163042,2,,,,0.01262291945723,0.04602016429998,,,,,
IPI00221769,Q9WTP7,"adenylate kinase 3 alpha-like ",3.908948967,4,0.09454280803054,,,,,,,,,
IPI00221795,Q8BH95,"enoyl Coenzyme A hydratase, short chain, 1, mitochondrial, full insert sequence ",4.019964992,5,0.00214418668365,,,,,,,,,
IPI00221797,Q99MH7,"CYTOKERATIN homolog ",4.50725472714104,5,,,,,,,0.00826268247914,,,
IPI00221799,Q61990,"Poly(rC)-binding protein 2 ",4.11894711230399,3,,,,,,0.00034429863666,,,,
IPI00221817,Q99KC8,"hypothetical VWFA domain profile containing protein, full insert sequence ",3.68093718618412,2,,,,,,,,0.02006549427149,,
IPI00221890,P16015,"carbonic anhydrase 3 ",6.24042115683628,5,,,,,,,,,0.00109146564769,
IPI00221932,Q8BI08,"HYPOTHETICAL 19.1 kDa PROTEIN (MAL2 PROTEOLIPID) homolog ",4.16442925839614,2,,,,,0.00522359208808,,,,,
IPI00222116,Q7M6W8,"Zinc finger protein 93 (Zinc finger protein HTF34), similar to",4.48398718937202,5,0.07693117661438,,,,,0.0096315044433,,,,
IPI00222225,Q8BJ88,"protein transport protein sec24a, similar to",4.65828348521117,5,,0.02617250349882,,,,0.0017205552621,,,,
IPI00222228,Q8BIS2,"KERATIN, TYPE II CYTOSKELETAL 6D, similar to",4.56767372916425,5,,,,,,,0.00991002187309,,,2.34558057585399
IPI00222419,P00009,"cytochrome c, somatic ",4.285248398,5,0.00652699625968,,,,,,,,,
IPI00222425,Q8BJL9,"UDP-GLUCURONOSYLTRANSFERASE 2B5, MICROSOMAL, similar to",4.88580116866132,3,,0.01632250369664,,,,,,,,
IPI00222430,P31786,"diazepam binding inhibitor ",5.45196013495364,3,,,,,,,,,0.00223972809055,
IPI00222461,Q811S8,"EST C77032 long isoform ",4.214670663,2,,,,,,,,,,14.0437678426738
IPI00222496,Q8BK54,"PROTEIN DISULFIDE ISOMERASE A6 (EC 5.3.4.1) (PROTEIN DISULFIDE ISOMERASE P5) homolog ",2.82132123108788,5,,,,,,,,,,7.09880267035395
IPI00222546,P41104,"ribosomal protein L22 ",4.96393785580315,2,,,,,,0.00082870472168,,,,
IPI00222547,P41105,"ribosomal protein L28 ",4.64917305815966,5,,,,,,0.02595875565152,,,,
IPI00222549,P04645,"ribosomal protein L30 ",4.03528107657092,5,,0.04888452128847,,,,0.03041441353875,,,,
IPI00222550,P61514,"ribosomal protein L37a ",3.83366704408156,4,0.03836270207389,,,,,,,,,
IPI00222553,P62274,"ribosomal protein S29 ",4.28334974399458,3,,,0.01212666194259,,0.02776844567457,,,,0.00060758044804,
IPI00222560,Q9WUK2,"Eukaryotic translation initiation factor 4H ",3.62670470512344,2,,,,,,,0.00870505464655,,0.0089462498791,
IPI00222675,Q8BKS9,"hypothetical Pumilio-family RNA binding domains (aka PUM-HD, Pumilio homology domain) containin ",3.846111124,1,0.05567267920396,,,,,,,,,
IPI00222767,Q8BKZ9,"PYRUVATE DEHYDROGENASE PROTEIN X COMPONENT, MITOCHONDRIAL ",3.47806786016419,1,,,,,,,,,,5.77492882778676
IPI00222809,Q8CFX1,"GDH/6PGL ENDOPLASMIC BIFUNCTIONAL PROTEIN, similar to",4.40652625188137,5,,0.00652818832746,,,,,,,,
IPI00223004,Q8BMD8,"Mus musculus 12 days embryo male wolffian duct includes surrounding region cDNA, RIKEN full-length enriched library, clone:6720455K09 product:PEROXISOMAL CA-DEPENDENT SOLUTE CARRIER homolog ",4.310380117,2,,,,,,,,,,29.5730465386438
IPI00223060,Q8R3X7,"PHOSPHOENOLPYRUVATE CARBOXYKINASE, MITOCHONDRIAL ",3.97758369278893,2,,,,,,,,,,5.5490197327725
IPI00223085,Q8BN11,"hypothetical protein, full insert sequence ",3.89936953815374,2,,,,0.00639152286924,,0.01694128733461,,,,
IPI00223092,Q8BMS1,"TRIFUNCTIONAL ENZYME ALPHA SUBUNIT, MITOCHONDRIAL ",4.508558543,5,0.00607149531566,,,,,,,,,
IPI00223216,P52196,"thiosulfate sulfurtransferase, mitochondrial ",4.738704634,5,0.0104425490546,,,,,,,,,
IPI00223217,P19253,"ribosomal protein L13a ",4.6450968836632,5,,0.03219109373855,,,0.01343573705095,0.02736890184774,,,,
IPI00223272,Q9ER39,"Torsin A precursor ",3.15449168022311,1,,,0.04257226094495,,,,,,,
IPI00223415,Q8BP47,"Asparaginyl-tRNA synthetase, cytoplasmic ",3.90760300492796,5,,,,,,,,,0.00527027399172,
IPI00223444,Q9Z204,"Heterogeneous nuclear ribonucleoproteins C1/C2 ",3.54622983578894,3,,,0.0020773382895,,0.02768374386593,0.01105401657382,0.0027090853232,,,127.296738364285
IPI00223651,Q9JKX3,"Transferrin receptor protein 2 ",4.22163162345293,5,,,,,,0,,,,
IPI00223713,P15864,"histone 1, H1c ",6.28510401926394,2,,,,,,,,,,5.69221777213978
IPI00223714,P43274,"histone 1, H1e ",4.721432774,4,,,,,,,,,,279.830391345077
IPI00223757,P45376,"Aldose reductase ",4.04380101365364,2,,,,,,,,,0.00070732980124,
IPI00223855,P37040,"NADPH--cytochrome P450 reductase ",4.69876223619946,5,,0.01354105761385,,,,,,,,
IPI00224073,Q8C165,"hypothetical Peptidase family M20/M25/M40 containing protein, full insert sequence ",4.2990074426662,5,,0.00430539558272,,,,,,,,
IPI00224108,O08810,"116 kDa U5 small nuclear ribonucleoprotein component ",3.097591509,4,,,,,,,,,,15.5797557501915
IPI00224151,P22892,"adaptor protein complex AP-1, gamma 1 subunit ",4.20104701069385,5,,,,,,0.00995073916575,,,,
IPI00224179,Q8BRB8,"hypothetical PDZ domain ",2.78119269614939,4,,,,,,,,,,4.794304553052
IPI00224505,P47963,"ribosomal protein L13 ",4.66829194135955,1,,,,0.03203460133122,,,,,,
IPI00224575,P61979,"Heterogeneous nuclear ribonucleoprotein K ",4.48932846188757,5,,,,0.04314614516659,,,,,,7.3050660817149
IPI00224626,O55131,"cell division cycle 10 homolog ",3.33183674721232,4,,,,0.0339856105047,,,,,,
IPI00224740,P10924,"profilin 1 ",4.96160361196254,5,,,,,,,,,0.00010241212053,
IPI00225066,P83882,"ribosomal protein L36a ",4.18482372305772,3,,,,,,0.00341667454212,0.02884746236905,,,
IPI00225072,Q8K1L3,"ECTONUCLEOTIDE PYROPHOSPHATASE/PHOSPHODIESTERASE 4, similar to",3.58520393660973,2,,,,,,0.00490704237369,,,,
IPI00225201,Q8BU30,"Isoleucyl-tRNA synthetase, cytoplasmic ",4.53253052206241,5,,,,,,,,,0.0039551567447,
IPI00225254,O88441,"Metaxin 2 ",3.787327016,2,0.03007772450726,,,,,,,,,
IPI00225307,Q8CEH3,"seryl-aminoacyl-tRNA synthetase 1, full insert sequence ",3.76294299819425,2,,,,,,,,,0.00879011526932,
IPI00225378,Q61414,"Krt1-15 protein ",3.5315230863222,5,,,,,,,,,,2.32332127375342
IPI00225390,P56391,"cytochrome c oxidase, subunit VIb ",3.828882706,2,0.04523689046774,,,,,,,,,
IPI00225634,P09388,"ribosomal protein S12, full insert sequence ",4.48370547475983,3,,,,,,0.02330685001083,,,,
IPI00225670,Q8BUV3,"GEPHYRIN homolog ",3.5058453218587,4,,,,,,,,,0.00590701241899,
IPI00225828,Q8BVD2,"CYTOCHROME P450, 2D9 homolog ",5.10200916150039,5,,0.00682340301237,,0.00621660257653,,,,,,
IPI00225880,Q8BVI5,"SYNTAXIN 16 ",3.29717538540269,2,0.00775242285683,,,0.03237669218492,,0.03015777058839,0.0025230343266,,,
IPI00225992,Q8C5R8,"ribose-phosphate pyrophosphokinase (EC 2.7.6.1) catalytic chain I homolog ",3.30886521889936,4,,,,,,,,0.03424449324597,,
IPI00226140,Q8BW75,"amine oxidase (flavin-containing) (EC 1.4.3.4) B homolog ",4.038818234,5,0.03330707988049,,,,,,,,,
IPI00226218,Q8C6B0,"hypothetical S-adenosyl-L-methionine-dependent methyltransferases structure containing protein, full ",4.28329151831361,3,,0.03682199182415,,0.01659134458217,,,,,,
IPI00226234,P27612,"phospholipase A2, activating protein, full insert sequence ",3.84828353146877,2,,,,,,,,,0.03098004716431,
IPI00226356,Q9JL07,"tocopherol (alpha) transfer protein, full insert sequence ",3.64439643578536,3,,,,,,,0.00502462433237,,0.000189178891,
IPI00226430,Q8BWT1,"3-KETOACYL-COA THIOLASE, MITOCHONDRIAL (EC 2.3.1.16) (BETA- KETOTHIOLASE) (ACETYL-COA ACYLTRANSFE ",5.231796144,5,0.00549115750024,,,,,,,,,
IPI00226656,Q8C7E7,"genethonin 1, similar to",3.96840315689929,5,,,,0.02317705640656,,0.00745067758409,6.492379313253E-05,,0.00133114618725,
IPI00226720,Q8C7K2,"cytochrome P450, 2c38, full insert sequence ",3.79143602688555,5,,,,0.02035736919445,,,,,,
IPI00226993,P10639,"thioredoxin 1 ",4.90810915152992,2,,,,,,,,,0.00017202418099,
IPI00227106,Q8BYH5,"GOLGI-SPECIFIC BREFELDIN A-RESISTANCE GUANINE NUCLEOTIDE EXCHANGE FACTOR 1 ",3.49251881279677,3,0.02853049363357,,0.0396131109806,,,,,,0.00280424178476,
IPI00227140,Q61781,"Keratin, type I cytoskeletal 14 ",4.272416075,1,0.06377526613266,,,,,,,,,2.53399781720175
IPI00227299,P20152,"vimentin ",4.28713363548411,5,,,,,,,0.00972235753465,,,5.71454305504933
IPI00227392,P11576,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide ",4.83123108290209,4,,,,,,,,,0.00029658337338,
IPI00227409,Q8C8Y7,"Mus musculus adult retina cDNA, RIKEN full-length enriched library, clone:A930001M05 product:nucleolar protein 5, full insert sequence ",2.473132618,5,,,,,,,,,,24.3805152911773
IPI00227432,Q8BZ98,"DYNAMIN 3 (EC 3.6.1.50) (DYNAMIN, TESTICULAR) (T-DYNAMIN) homolog ",4.01302680001131,5,0.09388152857309,,,,,0.03118874851129,0.02088688673182,,0.00240692137839,
IPI00227678,Q8BZS6,"SLA/LP AUTOANTIGEN homolog ",3.71500703420557,1,,,,,,0.00620896564081,0.01074995235833,,,
IPI00227720,Q80VC5,"Mus musculus adult male colon cDNA, RIKEN full-length enriched library, clone:9030207I12 product:DEK PROTEIN homolog ",3.778125404,2,,,,,,,,,,18.1682017876784
IPI00227822,Q9JII6,"Alcohol dehydrogenase ",5.35112931199218,5,,,,,,,,,0.00040700740559,
IPI00227835,P58771,"Tropomyosin 1 alpha chain ",3.78402150308284,2,,,,,,,0.04270516714031,,3.02946526907344E-05,
IPI00227851,Q9ESE1,"LBA ",3.52997343710603,3,,,,,,0.00856159889459,,,0.01124990955432,
IPI00227896,Q9D0T1,"NHP2-like protein 1 ",4.54254847268566,2,,,,,,,,,,4.95348060006801
IPI00228131,Q8CAP0,"hypothetical protein, full insert sequence ",3.36679458374036,5,,,0.01316343825292,0.03410355094491,,,,,,
IPI00228253,Q99K88,"t-complex protein 1, related sequence 1, full insert sequence ",4.81422489852864,5,,,,0.04535055116418,,,0.00249450600629,,0.00046534028216,
IPI00228343,P22315,"ferrochelatase ",4.300250273,1,0.03098668596374,,,,,,,,,
IPI00228491,Q8C7W2,"hypothetical protein, full insert sequence ",3.46776163445136,5,,,,,,,,,0.00113666459226,
IPI00228526,Q9Z1G4,"Vacuolar proton translocating ATPase 116 kDa subunit a isoform 1 ",3.58248827004263,5,,,,,0.01100248168047,,,,,
IPI00228616,P43275,"histone 1, H1a ",4.302345931,2,,,,,,,,,,102.427780165815
IPI00228630,Q9QXD6,"fructose bisphosphatase 1 ",5.81099295425074,5,,,,,,,,,0.00061563442481,
IPI00228633,P06745,"glucose phosphate isomerase 1 ",5.03133460828532,5,,,,,,,,,0.00181426320554,
IPI00228820,P15626,"glutathione S-transferase, mu 2 ",5.77674345563504,4,,,,,,,0.02370897521742,,0.00025679372762,
IPI00228883,Q8CDP5,"PDZ domain containing 1, full insert sequence ",4.09725916140616,5,,0.04584363377997,,,,,,,,
IPI00229078,Q61767,"hydroxysteroid dehydrogenase-4, delta<5>-3-beta ",4.17344884296227,4,0.09385366522763,0.0177623627202,,,,,,,,
IPI00229080,P11499,"Heat shock protein 84b ",5.59009823986173,5,,,,,,,,,0.00196445005485,
IPI00229483,Q8CGF4,"Hypothetical protein 2610204K03Rik ",4.11877422468313,5,,,,0.01713334777724,,,,,,
IPI00229485,Q8CGF7,"Tcerg1 protein ",3.4272033534514,2,,,,,,,,,,4.8174201774186
IPI00229527,P24527,"leukotriene A4 hydrolase ",3.95869801912964,5,,,,,,,,,8.17303829259387E-05,
IPI00229613,Q9QXZ0,"Microtubule-actin crosslinking factor 1 ",4.70515214755948,1,,,,,,,,,0.00219238621629,
IPI00229705,Q8BW32,"Dihydropyrimidine dehydrogenase ",4.50173403082925,5,,,,,,,,,0.01120654028477,
IPI00229796,Q8CI94,"Glycogen phosphorylase, brain form ",5.66876268211066,4,,,,,,,0.02542849567455,,,
IPI00229805,P17426,"Adapter-related protein complex 2 alpha 1 subunit ",4.16045217735062,5,,,,0.04484648420717,,,0.02953436744152,0.04516793410139,,
IPI00229834,Q9ET41,"COATOMER ALPHA SUBUNIT ",4.28377312643409,5,,0.03470501392795,0.02998853169479,0.00653961833421,0.03321212266649,0.00743099489842,0.03326343839697,,,
IPI00229835,Q8QZW4,"BC034834 protein ",4.41120807395372,5,,0.00345203842977,,,,0.01292980964887,,,,
IPI00230002,P09411,"phosphoglycerate kinase 1 ",5.35224604172443,5,,,,,,,,,0.00018831762425,
IPI00230011,P35279,"Ras-related protein Rab-6A ",3.94615359715258,5,,,,0.00924763058386,0.00962763016842,0.02258729422987,,,,
IPI00230034,O35215,"D-dopachrome tautomerase ",5.80277591122105,5,,,,,,,,,0.00010466349695,
IPI00230035,Q62167,"DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked ",4.70704333020255,5,,,,,,0.00338681156301,,,,
IPI00230044,P21107,"Tropomyosin alpha 3 chain ",4.02225456268521,4,,,,,,,,,0.00013348063035,
IPI00230084,Q9DBF1,"aldehyde dehydrogenase family 7, member A1 ",4.96688654102782,5,0.00619108818273,,,,,,,,0.00343636762836,
IPI00230113,P56395,"cytochrome b-5 ",5.41099981319545,5,,0.04280225396952,,,,,,0.04229713352546,,
IPI00230133,P43276,"histone 1, H1b ",5.954457063,3,,,,,,,,,,2197.70898238989
IPI00230139,P30416,"FK506 binding protein 4 ",3.69930841227635,5,,,,,,,,,0.0015560275803,
IPI00230145,P09528,"ferritin heavy chain ",4.48010545278229,1,,,,,,,,,0.02400480974545,
IPI00230185,P13707,"glycerol-3-phosphate dehydrogenase 1 (soluble) ",5.02724243040123,5,,0.02343017013967,,,,0.02655555004054,,,0.00167704000777,
