Accession,Description,Sum_PEP_Score,Coverage,#Peptides,#PSMs,#Protein_Unique_Peptides,#Unique_Peptides,#Protein_Groups,#AAs,MW_kDa,calc_pI,Checked,Protein_FDR_Confidence,Master,emPAI,Razor_Peptides,Score_Mascot,Coverage_Mascot,#Peptides_Mascot,#PSMs_Mascot,TMT126,127N,127C,128N,128C,129N,129C,130N,130C,131N,131C
Q05513,Protein kinase C zeta type OS=Homo sapiens OX=9606 GN=PRKCZ PE=1 SV=4,30.48321888,19.93243243,10,12,8,8,1,592,67.617,5.77,FALSE,High,Master Protein,1.326,0,106.6018809,19.93243243,10,12,91.1,180,184.5,235.2,274.9,333.6,360.4,426.3,551,469.6,333.6
Q9NZ52,ADP-ribosylation factor-binding protein GGA3 OS=Homo sapiens OX=9606 GN=GGA3 PE=1 SV=1,30.47402717,11.75656985,7,9,7,7,1,723,78.267,5.58,FALSE,High,Master Protein,0.931,0,207.665,11.75656985,7,9,67.7,138.8,129.8,181.7,171.2,218,191.7,196.1,234.9,235.7,630.9
Q9Y3D6,Mitochondrial fission 1 protein OS=Homo sapiens OX=9606 GN=FIS1 PE=1 SV=2,30.44184251,34.21052632,4,11,4,4,1,152,16.927,8.79,FALSE,High,Master Protein,9,0,179.65,34.21052632,4,11,155.6,478,549.3,531.3,447,401.1,366.2,262.3,212.2,168.8,178.3
O60583,Cyclin-T2 OS=Homo sapiens OX=9606 GN=CCNT2 PE=1 SV=2,30.42677297,11.78082192,9,12,7,7,1,730,80.979,8.92,FALSE,High,Master Protein,0.947,0,100.34,11.78082192,9,12,238.7,150.4,152.9,170,183.8,297.8,371.1,513.9,602.2,541.6,153.7
Q9BXC9,Bardet-Biedl syndrome 2 protein OS=Homo sapiens OX=9606 GN=BBS2 PE=1 SV=1,30.40706472,16.36615811,10,10,10,10,1,721,79.82,6.15,FALSE,High,Master Protein,0.863,0,131.1422222,16.36615811,10,10,84.3,97,113.1,139.6,153.8,169.1,206.5,239.8,333.1,290.2,85.2
Q96F25,UDP-N-acetylglucosamine transferase subunit ALG14 homolog OS=Homo sapiens OX=9606 GN=ALG14 PE=1 SV=1,30.40676129,27.77777778,6,8,6,6,1,216,24.135,8.94,FALSE,High,Master Protein,2.728,0,168.29,27.77777778,6,8,209.1,103.7,126.6,184.8,229.1,252.5,216.7,117.2,79.9,67.3,135.5
Q9NP50,SIN3-HDAC complex-associated factor OS=Homo sapiens OX=9606 GN=SINHCAF PE=1 SV=1,30.38945337,41.17647059,9,12,8,8,1,221,24.836,9.41,FALSE,High,Master Protein,4.412,0,102.32,41.17647059,9,12,315.1,114.9,118.6,146.6,159,236.8,278.1,368.9,336.9,266.5,69
P04083,Annexin A1 OS=Homo sapiens OX=9606 GN=ANXA1 PE=1 SV=2,30.3865416,36.41618497,10,11,10,10,1,346,38.69,7.02,FALSE,High,Master Protein,1.994,0,161.7557181,36.41618497,10,11,133.7,178.3,231.3,292,361.1,362.9,328.8,263.8,376.9,494.4,1619.4
P37235,Hippocalcin-like protein 1 OS=Homo sapiens OX=9606 GN=HPCAL1 PE=1 SV=3,30.37762033,41.96891192,8,11,3,8,1,193,22.299,5.35,FALSE,High,Master Protein,3.642,0,148.6908359,41.96891192,8,11,164.1,278.4,299,373.2,432.8,464.3,452.2,352,366.9,251,947.5
Q7L1T6,Cytochrome b5 reductase 4 OS=Homo sapiens OX=9606 GN=CYB5R4 PE=1 SV=1,30.37156674,22.84069098,11,15,11,11,1,521,59.436,7.72,FALSE,High,Master Protein,1.154,0,88.5326809,22.84069098,11,15,127.9,143.1,147.9,168.5,170.7,175.1,190.2,163.4,190.7,167.9,440.3
Q6NXT4,Zinc transporter 6 OS=Homo sapiens OX=9606 GN=SLC30A6 PE=1 SV=2,30.36116325,10.62906725,4,8,4,4,1,461,51.083,9.16,FALSE,High,Master Protein,1.069,0,177.0885714,10.62906725,4,8,152.2,350.5,581.7,788.2,696.8,630.4,574.7,360.1,233.2,139.5,106.5
Q8IXM3,39S ribosomal protein L41  mitochondrial OS=Homo sapiens OX=9606 GN=MRPL41 PE=1 SV=1,30.35249251,38.68613139,5,10,5,5,1,137,15.373,9.57,FALSE,High,Master Protein,9,0,214.53,38.68613139,5,10,137.4,2789.3,2451.5,1368.7,379.1,173.1,118.2,100.9,113.2,157.3,95.6
Q6PHR2,Serine/threonine-protein kinase ULK3 OS=Homo sapiens OX=9606 GN=ULK3 PE=1 SV=2,30.34494397,14.40677966,7,8,6,6,1,472,53.411,7.36,FALSE,High,Master Protein,0.978,0,113.48,14.40677966,7,8,88.2,174.2,188.1,268.6,336.4,328.2,295.1,245.8,203,157.1,143.7
Q9UJT0,Tubulin epsilon chain OS=Homo sapiens OX=9606 GN=TUBE1 PE=2 SV=1,30.34007303,15.57894737,7,7,6,6,1,475,52.898,6.64,FALSE,High,Master Protein,0.738,0,183.0771758,15.57894737,7,7,174.7,169.5,192.3,232.3,282.7,362.8,452.3,568.9,547.7,490.1,157.5
Q9UM22,Mammalian ependymin-related protein 1 OS=Homo sapiens OX=9606 GN=EPDR1 PE=1 SV=2,30.29869398,25.89285714,6,11,6,6,1,224,25.421,6.6,FALSE,High,Master Protein,5.813,0,192.52,25.89285714,6,11,71.3,189,286.7,432.9,811,308.3,319.3,154.5,151.1,82.4,91.3
Q7Z4R8,UPF0669 protein C6orf120 OS=Homo sapiens OX=9606 GN=C6orf120 PE=1 SV=1,30.28700905,17.27748691,2,5,2,2,1,191,20.759,4.84,FALSE,High,Master Protein,5.813,0,146.6,17.27748691,2,5,70.4,122.2,158.1,259.3,358.3,394.8,336.8,164.7,85,67.4,41
Q9BQC3,2-(3-amino-3-carboxypropyl)histidine synthase subunit 2 OS=Homo sapiens OX=9606 GN=DPH2 PE=1 SV=1,30.2485979,24.94887526,10,10,10,10,1,489,52.05,5.53,FALSE,High,Master Protein,1.721,0,194.2205488,24.94887526,10,10,230.6,228.9,247.5,267.3,277.9,333.1,354.8,421.3,443.9,359.5,738.5
O95503,Chromobox protein homolog 6 OS=Homo sapiens OX=9606 GN=CBX6 PE=1 SV=1,30.2327467,26.21359223,9,11,7,7,1,412,43.871,10.01,FALSE,High,Master Protein,2.548,1,151.6603582,26.21359223,9,11,815.3,161.8,141.8,140.3,120.1,121.6,149.9,175,175.8,130.1,55.6
Q14410,Glycerol kinase 2 OS=Homo sapiens OX=9606 GN=GK2 PE=2 SV=2,30.20681479,17.35985533,7,14,1,1,1,553,60.555,5.77,FALSE,High,Master Protein,0.911,0,203.0468808,17.35985533,7,14,6.8,36.7,29,29.5,17.5,17,10.2,6.5,4.8,3.7,4.3
Q9BW62,Katanin p60 ATPase-containing subunit A-like 1 OS=Homo sapiens OX=9606 GN=KATNAL1 PE=1 SV=1,30.19269278,19.3877551,9,12,5,5,1,490,55.357,6.74,FALSE,High,Master Protein,1.154,0,174.7820285,19.3877551,9,12,151.2,82,84.5,97.9,101,113.4,132.4,156.2,173.9,155.6,189
O00559,Receptor-binding cancer antigen expressed on SiSo cells OS=Homo sapiens OX=9606 GN=EBAG9 PE=1 SV=1,30.19197811,31.45539906,4,9,4,4,1,213,24.362,6.29,FALSE,High,Master Protein,4.623,0,179.525,31.45539906,4,9,13.5,48.7,75.9,104.2,114.5,112.8,108.8,65.5,24.7,11.9,9.2
Q9NZZ3,Charged multivesicular body protein 5 OS=Homo sapiens OX=9606 GN=CHMP5 PE=1 SV=1,30.19138167,30.59360731,5,10,5,5,1,219,24.555,4.83,FALSE,High,Master Protein,9,0,255.3245092,30.59360731,5,10,80.5,308.2,318.8,470.8,520.6,440.8,394.2,262.3,358.2,218.8,1677.5
P26374,Rab proteins geranylgeranyltransferase component A 2 OS=Homo sapiens OX=9606 GN=CHML PE=1 SV=2,30.16304263,15.24390244,9,10,7,7,1,656,74.024,4.93,FALSE,High,Master Protein,0.833,1,122.4259434,15.24390244,9,10,120.1,213.8,239.9,321.2,355.1,352.2,296,213.1,362.4,234,1760.1
Q9P0W2,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-related OS=Homo sapiens OX=9606 GN=HMG20B PE=1 SV=1,30.15245183,33.4384858,11,12,11,11,1,317,35.791,9.35,FALSE,High,Master Protein,2.34,0,104.0250701,33.4384858,11,12,945.7,205.3,164.1,165.5,155.2,161.4,195.4,233,273.1,203,101.2
Q96CF2,Charged multivesicular body protein 4c OS=Homo sapiens OX=9606 GN=CHMP4C PE=1 SV=1,30.14763662,44.20600858,11,14,10,10,1,233,26.394,6.07,FALSE,High,Master Protein,3.642,0,162.7799936,44.20600858,11,14,355.7,295.5,281.7,297.2,312.3,336.1,374.1,421,366.9,281.7,140.8
Q8IXU6,Solute carrier family 35 member F2 OS=Homo sapiens OX=9606 GN=SLC35F2 PE=1 SV=1,30.13349471,20.05347594,4,6,4,4,1,374,41.185,6.21,FALSE,High,Master Protein,1.371,0,231.06,20.05347594,4,6,76.1,266.2,287.4,389.8,397.8,525.7,510.3,381.7,221.7,133.9,119.1
Q6P1Q0,LETM1 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=LETMD1 PE=1 SV=1,30.10789324,23.61111111,9,10,9,9,1,360,41.763,10.32,FALSE,High,Master Protein,1.462,0,160.76,23.61111111,9,10,181.7,1348.3,1299.1,761.5,290.4,192.6,184.2,158.7,179,160.4,169.6
P57729,Ras-related protein Rab-38 OS=Homo sapiens OX=9606 GN=RAB38 PE=1 SV=1,30.09879446,31.27962085,7,10,6,6,1,211,23.697,7.77,FALSE,High,Master Protein,3.217,0,131.5617196,31.27962085,7,10,173.6,444.4,537.9,678.3,802.3,795,746.2,475.5,256,153.5,116.5
Q7L099,Protein RUFY3 OS=Homo sapiens OX=9606 GN=RUFY3 PE=1 SV=1,30.07087316,23.88059701,10,11,10,10,1,469,52.931,5.49,FALSE,High,Master Protein,1.062,0,126.7214286,23.88059701,10,11,379,188,199,212.9,246.5,272.5,290.5,295.8,329.2,262.6,277
Q9HCP0,Casein kinase I isoform gamma-1 OS=Homo sapiens OX=9606 GN=CSNK1G1 PE=1 SV=1,30.06520667,21.09004739,10,16,2,2,1,422,48.481,9.01,FALSE,High,Master Protein,2.311,0,187.68,21.09004739,10,16,12.1,70.6,75.4,109.4,113.5,111.5,96.4,60.8,30.2,18.9,7.4
Q14061,Cytochrome c oxidase copper chaperone OS=Homo sapiens OX=9606 GN=COX17 PE=1 SV=2,30.06347832,58.73015873,4,18,4,4,1,63,6.91,7.24,FALSE,High,Master Protein,176.828,0,178.3992835,58.73015873,4,18,156,1759.8,1755,969.9,279.2,138.4,123.5,134.2,168.4,193.3,294.9
Q96BQ5,Coiled-coil domain-containing protein 127 OS=Homo sapiens OX=9606 GN=CCDC127 PE=1 SV=1,30.05841534,32.69230769,10,14,8,9,1,260,30.815,9.2,FALSE,High,Master Protein,2.162,0,120.9830315,32.69230769,10,14,65.4,1077.9,1061.3,780.1,379.4,277.5,190.2,123.7,108,92,302.3
P48029,Sodium- and chloride-dependent creatine transporter 1 OS=Homo sapiens OX=9606 GN=SLC6A8 PE=1 SV=1,30.04581939,11.33858268,6,9,6,6,1,635,70.476,6.42,FALSE,High,Master Protein,0.905,0,287.8,11.33858268,6,9,72.5,228.1,269.7,349.9,330.2,284.9,252.7,150.8,94,83.7,64.8
Q14691,DNA replication complex GINS protein PSF1 OS=Homo sapiens OX=9606 GN=GINS1 PE=1 SV=1,30.04367674,40.81632653,6,10,6,6,1,196,22.974,7.39,FALSE,High,Master Protein,2.162,0,225.99,40.81632653,6,10,156.9,92.5,104.9,106.1,111.8,107.9,107,94.9,182.1,163.9,991.7
Q93073,Selenocysteine insertion sequence-binding protein 2-like OS=Homo sapiens OX=9606 GN=SECISBP2L PE=1 SV=3,30.04345412,9.082652134,11,11,9,9,1,1101,121.7,6.04,FALSE,High,Master Protein,0.571,0,170.405,9.082652134,11,11,46,80.8,86.2,102.5,104.8,129.4,131.8,152.1,213.4,165.9,309.5
Q8NCF5,NFATC2-interacting protein OS=Homo sapiens OX=9606 GN=NFATC2IP PE=1 SV=1,30.0102286,20.0477327,7,7,7,7,1,419,45.789,6.6,FALSE,High,Master Protein,1.239,0,125.8228571,20.0477327,7,7,370.5,199.3,197,169.7,178.4,211.9,242.8,253.8,279,235.6,554.2
Q5HYJ3,Protein FAM76B OS=Homo sapiens OX=9606 GN=FAM76B PE=1 SV=3,30.00742965,30.08849558,11,13,9,9,1,339,38.683,9.25,FALSE,High,Master Protein,2.02,2,130.9002135,30.08849558,11,13,838.8,304.2,347.2,410.4,496.3,666.7,792.6,1038.7,1425.2,1085.7,250.6
O95857,Tetraspanin-13 OS=Homo sapiens OX=9606 GN=TSPAN13 PE=2 SV=1,30.00531441,29.41176471,6,10,3,3,1,204,22.133,7.93,FALSE,High,Master Protein,6.499,3,235.64,29.41176471,6,10,59,214.1,277.2,458.2,620.1,635.1,599.9,640.7,322.7,120.9,125.8
Q99719,Septin-5 OS=Homo sapiens OX=9606 GN=SEPT5 PE=1 SV=1,29.98926093,27.100271,10,10,7,9,1,369,42.75,6.67,FALSE,High,Master Protein,1.371,1,161.0892877,27.100271,10,10,109.6,121.8,150.8,174.1,226.4,305.3,426.3,473.3,197.4,120.1,72
Q13637,Ras-related protein Rab-32 OS=Homo sapiens OX=9606 GN=RAB32 PE=1 SV=3,29.97694583,25.77777778,5,11,4,4,1,225,24.982,6.54,FALSE,High,Master Protein,2.162,0,106.3376846,25.77777778,5,11,95.5,187.1,222.1,290.6,310.7,314.3,326.8,217.8,163.3,99.5,117.3
Q5T3J3,Ligand-dependent nuclear receptor-interacting factor 1 OS=Homo sapiens OX=9606 GN=LRIF1 PE=1 SV=1,29.97007327,15.47464239,10,12,10,10,1,769,84.516,9.72,FALSE,High,Master Protein,0.802,0,127.9214286,15.47464239,10,12,971.5,285.3,281,320.1,314.1,284.8,263.1,222.6,247.5,241.2,112.7
Q8TB96,T-cell immunomodulatory protein OS=Homo sapiens OX=9606 GN=ITFG1 PE=1 SV=1,29.95610967,8.986928105,6,11,6,6,1,612,68.064,5.39,FALSE,High,Master Protein,1.848,0,192.8528571,8.986928105,6,11,84.2,154.9,184.4,258.6,322.8,336.3,352.1,274.6,184.7,133.3,112.5
P59190,Ras-related protein Rab-15 OS=Homo sapiens OX=9606 GN=RAB15 PE=1 SV=1,29.94295764,31.13207547,8,48,5,5,1,212,24.375,5.71,FALSE,High,Master Protein,2.875,0,1179.689966,31.13207547,8,48,70.6,201.1,196.4,275.7,201.4,144.6,129.1,72.5,45,44.2,77.9
Q9BSY4,Coiled-coil-helix-coiled-coil-helix domain-containing protein 5 OS=Homo sapiens OX=9606 GN=CHCHD5 PE=1 SV=1,29.93891792,80,7,9,7,7,1,110,12.387,6.73,FALSE,High,Master Protein,12.335,0,216.1542857,80,7,9,126.5,234.3,221.6,173.6,114.8,107.6,106.7,103.6,102.8,93.5,74.2
O95379,Tumor necrosis factor alpha-induced protein 8 OS=Homo sapiens OX=9606 GN=TNFAIP8 PE=1 SV=1,29.91977044,31.31313131,6,11,6,6,1,198,22.989,7.93,FALSE,High,Master Protein,3.924,0,180.6856548,31.31313131,6,11,185.4,261.3,321.7,478.1,653,674.3,575.7,422.8,361.3,642.2,676.3
Q8N511,Transmembrane protein 199 OS=Homo sapiens OX=9606 GN=TMEM199 PE=1 SV=1,29.91459418,34.13461538,8,10,8,8,1,208,23.116,9.01,FALSE,High,Master Protein,3.924,0,214.6511864,34.13461538,8,10,238,316.8,421.9,688.3,910.5,843,780.2,334.7,163,104.4,53.7
P52739,Zinc finger protein 131 OS=Homo sapiens OX=9606 GN=ZNF131 PE=1 SV=2,29.89818743,17.49598716,8,10,8,8,1,623,71.377,5.19,FALSE,High,Master Protein,1.102,0,133.4071429,17.49598716,8,10,314.3,184.1,187.8,177.9,149,140.8,161.9,156.8,141.5,111.1,93.4
Q9ULL5,Proline-rich protein 12 OS=Homo sapiens OX=9606 GN=PRR12 PE=1 SV=3,29.89504317,7.612966601,8,10,8,8,1,2036,210.914,7.87,FALSE,High,Master Protein,0.304,0,117.21,7.612966601,8,10,256,93.1,91.9,121,114.8,119.7,104.2,101.9,98,83.3,72.6
Q15303,Receptor tyrosine-protein kinase erbB-4 OS=Homo sapiens OX=9606 GN=ERBB4 PE=1 SV=1,29.87172477,10.55045872,10,15,7,7,1,1308,146.713,6.39,FALSE,High,Master Protein,0.468,0,275.06,10.55045872,10,15,47.8,122.9,144.5,223.8,272.9,278.2,249,145.6,98.7,67.9,95.9
Q8NFI3,Cytosolic endo-beta-N-acetylglucosaminidase OS=Homo sapiens OX=9606 GN=ENGASE PE=1 SV=1,29.84318429,12.11305518,8,13,8,8,1,743,83.933,6.79,FALSE,High,Master Protein,0.668,0,102.3211111,12.11305518,8,13,260.6,129.6,123.1,145.7,139.1,182.4,219.6,246.4,279,256.3,171.3
O00258,Tail-anchored protein insertion receptor WRB OS=Homo sapiens OX=9606 GN=WRB PE=1 SV=2,29.80417406,34.48275862,7,14,7,7,1,174,19.767,9.67,FALSE,High,Master Protein,7.254,0,230.7908551,34.48275862,7,14,301.4,379.2,541.3,816.2,1100.1,1021.1,959.8,423.3,188.9,153.4,115.2
Q9UK39,Nocturnin OS=Homo sapiens OX=9606 GN=NOCT PE=1 SV=2,29.79357539,19.2575406,8,10,8,8,1,431,48.165,7.23,FALSE,High,Master Protein,0.995,0,128.17,19.2575406,8,10,111.8,273.7,286.1,241.4,223.8,205.5,178.3,132.5,123.4,107.9,120
Q9UKU0,Long-chain-fatty-acid--CoA ligase 6 OS=Homo sapiens OX=9606 GN=ACSL6 PE=2 SV=4,29.78787575,15.92539455,9,9,9,9,1,697,77.702,7.43,FALSE,High,Master Protein,0.638,0,167.1785714,15.92539455,9,9,122.7,195.8,241.8,311.5,380.6,402.4,352,214.5,156,122.9,93.7
Q96EL2,28S ribosomal protein S24  mitochondrial OS=Homo sapiens OX=9606 GN=MRPS24 PE=1 SV=1,29.78256713,42.51497006,6,11,6,6,1,167,19.003,9.38,FALSE,High,Master Protein,4.623,0,119.2144444,42.51497006,6,11,61.5,608.5,554,322.9,130,92.7,91.9,82.6,97.3,103.9,69.1
Q9GZN1,Actin-related protein 6 OS=Homo sapiens OX=9606 GN=ACTR6 PE=1 SV=1,29.78028492,22.47474747,7,8,7,7,1,396,45.781,5.03,FALSE,High,Master Protein,1.154,0,142.265,22.47474747,7,8,590.7,151.4,166.9,150.2,177.2,178.9,178.2,131.7,136.3,162.3,314.6
Q96EB1,Elongator complex protein 4 OS=Homo sapiens OX=9606 GN=ELP4 PE=1 SV=2,29.7794379,24.29245283,8,10,8,8,1,424,46.558,8.51,FALSE,High,Master Protein,0.931,0,168.4390138,24.29245283,8,10,101.9,145.6,166,209.7,221.3,260.9,270.1,296.8,376,682.8,575.5
Q9NVQ4,Fas apoptotic inhibitory molecule 1 OS=Homo sapiens OX=9606 GN=FAIM PE=1 SV=1,29.7319004,64.24581006,9,14,9,9,1,179,20.202,5.83,FALSE,High,Master Protein,7.111,0,142.51,64.24581006,9,14,98.9,152.7,169.7,230.2,248.6,266.2,235.2,237.2,382.6,256.6,1858
P09958,Furin OS=Homo sapiens OX=9606 GN=FURIN PE=1 SV=2,29.71692072,13.09823678,8,16,8,8,1,794,86.624,6.47,FALSE,High,Master Protein,0.914,0,150.595,13.09823678,8,16,82.3,139.9,186.5,233.7,294.8,271.6,259.9,203.6,127.1,73.1,31.3
Q96QF0,Rab-3A-interacting protein OS=Homo sapiens OX=9606 GN=RAB3IP PE=1 SV=1,29.7119253,17.64705882,6,8,6,6,1,476,52.988,5.97,FALSE,High,Master Protein,1.081,0,166.2385714,17.64705882,6,8,94.4,78.2,80.1,104.9,105,118.5,129.8,159.4,164.9,124.8,280.1
P62837,Ubiquitin-conjugating enzyme E2 D2 OS=Homo sapiens OX=9606 GN=UBE2D2 PE=1 SV=1,29.70023363,44.89795918,5,13,1,4,1,147,16.724,7.83,FALSE,High,Master Protein,24.119,1,299.4084774,44.89795918,5,13,218.9,346.9,394.3,512.1,596.8,605.2,623.7,698,741.4,422.9,947.6
P54762,Ephrin type-B receptor 1 OS=Homo sapiens OX=9606 GN=EPHB1 PE=1 SV=1,29.69635035,9.959349593,9,13,2,2,1,984,109.815,6.4,FALSE,High,Master Protein,0.536,0,203.534474,9.959349593,9,13,44.9,27.6,27.1,27.6,26.4,31,28.8,25.2,26,32.8,67.4
Q13685,Angio-associated migratory cell protein OS=Homo sapiens OX=9606 GN=AAMP PE=1 SV=2,29.67432655,18.66359447,7,7,7,7,1,434,46.721,4.42,FALSE,High,Master Protein,1.448,0,220.7133333,18.66359447,7,7,68.1,137.1,158.9,194.8,203.2,221.2,197.2,171.2,477.8,334.9,2429.3
Q70JA7,Chondroitin sulfate synthase 3 OS=Homo sapiens OX=9606 GN=CHSY3 PE=2 SV=3,29.6315944,14.28571429,13,18,6,6,1,882,100.221,8.75,FALSE,High,Master Protein,0.867,0,107.5666667,14.28571429,13,18,91.5,168.9,206.3,274.6,277.6,237.3,222.1,211.2,317.5,972.5,225.3
Q96N46,Tetratricopeptide repeat protein 14 OS=Homo sapiens OX=9606 GN=TTC14 PE=1 SV=1,29.55151237,11.81818182,8,9,8,8,1,770,88.265,8.63,FALSE,High,Master Protein,0.585,0,96.5728509,11.81818182,8,9,335.9,134.4,104.1,131.4,123,149.8,148.7,185.7,259.5,174.2,43.7
Q24JP5,Transmembrane protein 132A OS=Homo sapiens OX=9606 GN=TMEM132A PE=1 SV=1,29.54537771,10.16617791,9,9,9,9,1,1023,110.041,5.62,FALSE,High,Master Protein,0.569,0,152.8413157,10.16617791,9,9,103.5,257.4,298.7,401.2,433.7,430.3,355.9,273.1,218.9,251.9,103.5
Q9H6V9,Lipid droplet-associated hydrolase OS=Homo sapiens OX=9606 GN=LDAH PE=1 SV=1,29.53818884,30.76923077,12,16,12,12,1,325,37.294,6.54,FALSE,High,Master Protein,3.467,0,146.4324434,30.76923077,12,16,714.5,845.5,1015,1159.8,1149.6,1062,968,582.4,462.8,412.1,351.4
Q9NPE2,Neugrin OS=Homo sapiens OX=9606 GN=NGRN PE=1 SV=2,29.52486483,29.20962199,8,11,8,8,1,291,32.388,9.1,FALSE,High,Master Protein,2.34,0,166.5877778,29.20962199,8,11,99.8,897.2,855.6,531.2,216.9,164.4,163.1,166.3,161.9,155.7,292.7
Q9NWU1,3-oxoacyl-[acyl-carrier-protein] synthase  mitochondrial OS=Homo sapiens OX=9606 GN=OXSM PE=1 SV=1,29.50333906,22.44008715,8,9,8,8,1,459,48.812,7.66,FALSE,High,Master Protein,1.228,0,208.7657143,22.44008715,8,9,89.2,682.8,618.9,375.6,164.8,97.8,89.7,88,92,87.8,65
Q86WR0,Coiled-coil domain-containing protein 25 OS=Homo sapiens OX=9606 GN=CCDC25 PE=1 SV=2,29.48804784,33.17307692,8,12,7,8,1,208,24.463,6.8,FALSE,High,Master Protein,3.217,0,107.4507311,33.17307692,8,12,310.1,397.5,372.1,416.6,455.7,521.5,630.3,822.8,861.7,825.9,1034.8
Q8NAN2,Mitoguardin 1 OS=Homo sapiens OX=9606 GN=MIGA1 PE=1 SV=1,29.47902159,12.97468354,7,9,7,7,1,632,70.96,5.63,FALSE,High,Master Protein,0.668,0,177.1533333,12.97468354,7,9,103,1117.6,1083.4,610.6,260.3,173.3,153,110.9,111.7,91.6,120.9
Q9UI43,rRNA methyltransferase 2  mitochondrial OS=Homo sapiens OX=9606 GN=MRM2 PE=1 SV=1,29.46991681,36.99186992,8,10,8,8,1,246,27.406,9.5,FALSE,High,Master Protein,2.652,0,126.5857143,36.99186992,8,10,94.8,800.2,770,499.8,253.8,195.4,191.6,176.3,170.6,149.6,125.7
Q6IEG0,U11/U12 small nuclear ribonucleoprotein 48 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP48 PE=1 SV=2,29.46444114,27.72861357,9,12,9,9,1,339,39.941,6.95,FALSE,High,Master Protein,2.162,0,110.8622222,27.72861357,9,12,248.8,130.6,136.7,130.9,157.8,229.2,313.7,463.7,473.3,383.4,82.4
Q9BSA9,Endosomal/lysosomal potassium channel TMEM175 OS=Homo sapiens OX=9606 GN=TMEM175 PE=1 SV=1,29.46085222,19.64285714,6,10,6,6,1,504,55.578,7.66,FALSE,High,Master Protein,1.783,0,65.76,19.64285714,6,10,25.9,94.2,119.4,189.2,261.4,231.9,190.3,111.6,88.4,83.3,45.9
P61769,Beta-2-microglobulin OS=Homo sapiens OX=9606 GN=B2M PE=1 SV=1,29.42968801,32.77310924,5,19,5,5,1,119,13.706,6.52,FALSE,High,Master Protein,55.234,0,89.56666667,32.77310924,5,19,139.2,561.8,680.5,1020.3,1182.8,1179.6,1175.6,731.1,241.5,119.9,49
Q13641,Trophoblast glycoprotein OS=Homo sapiens OX=9606 GN=TPBG PE=1 SV=1,29.4159449,22.61904762,9,12,8,8,1,420,46.003,6.83,FALSE,High,Master Protein,2.34,0,171.7783612,22.61904762,9,12,214.3,488,573.7,725.2,833.5,852.5,780.1,441.3,337.8,250.5,207.8
Q96SW2,Protein cereblon OS=Homo sapiens OX=9606 GN=CRBN PE=1 SV=1,29.4081284,11.99095023,5,7,5,5,1,442,50.513,5.63,FALSE,High,Master Protein,0.905,0,193.8114286,11.99095023,5,7,79,137.3,143.2,188.2,201.7,222.3,204.1,196.7,370.3,1037.5,1495.1
Q86SQ7,Serologically defined colon cancer antigen 8 OS=Homo sapiens OX=9606 GN=SDCCAG8 PE=1 SV=1,29.40377117,13.74474053,13,14,13,13,1,713,82.631,5.81,FALSE,High,Master Protein,0.616,0,132.139921,13.74474053,13,14,69.3,106.1,125.5,142.2,121,120.4,138.2,170.8,246,428.1,201.7
Q86U28,Iron-sulfur cluster assembly 2 homolog  mitochondrial OS=Homo sapiens OX=9606 GN=ISCA2 PE=1 SV=2,29.40264848,42.85714286,6,7,6,6,1,154,16.466,5.25,FALSE,High,Master Protein,2.831,0,191.96,42.85714286,6,7,121.9,959.3,961,607,286.3,217.7,204.2,218.7,258.9,271.2,274.6
Q8WUW1,Protein BRICK1 OS=Homo sapiens OX=9606 GN=BRK1 PE=1 SV=1,29.3914566,72,7,13,6,7,1,75,8.739,5.45,FALSE,High,Master Protein,25.827,0,189.2144176,72,7,13,339,379.8,435.4,553.6,674.7,732.6,737.3,552.4,540.5,455.6,332
P38571,Lysosomal acid lipase/cholesteryl ester hydrolase OS=Homo sapiens OX=9606 GN=LIPA PE=1 SV=2,29.38851354,14.78696742,5,9,5,5,1,399,45.39,6.92,FALSE,High,Master Protein,1.783,0,172.6166667,14.78696742,5,9,140.4,581.6,1067.3,1965.9,2598.8,1648.3,1122.6,337.5,153.5,120,140.9
Q8N7R7,Cyclin-Y-like protein 1 OS=Homo sapiens OX=9606 GN=CCNYL1 PE=1 SV=2,29.36856293,22.28412256,8,11,6,6,1,359,40.679,6.07,FALSE,High,Master Protein,1.683,0,185.0653781,22.28412256,8,11,100.4,422.3,498,676.6,759.7,751.1,697.5,418.8,236.7,183.1,87.8
P01137,Transforming growth factor beta-1 proprotein OS=Homo sapiens OX=9606 GN=TGFB1 PE=1 SV=2,29.3441406,26.92307692,10,12,9,9,1,390,44.313,8.53,FALSE,High,Master Protein,2.008,0,149.27,26.92307692,10,12,90.2,153.7,219.7,345.8,411.8,424.7,365.3,227,167.3,138.3,74.4
Q6P582,Mitotic-spindle organizing protein 2A OS=Homo sapiens OX=9606 GN=MZT2A PE=1 SV=2,29.33394063,44.93670886,5,10,1,1,1,158,16.21,9.64,FALSE,High,Master Protein,4.337,0,210.2469382,44.93670886,5,10,9.8,6,5.1,5.5,5.1,6.2,10.2,8.6,150.6,70.4,7.2
