Accession,Description,Sum_PEP_Score,Coverage,#Peptides,#PSMs,#Protein_Unique_Peptides,#Unique_Peptides,#Protein_Groups,#AAs,MW_kDa,calc_pI,Checked,Protein_FDR_Confidence,Master,emPAI,Razor_Peptides,Score_Mascot,Coverage_Mascot,#Peptides_Mascot,#PSMs_Mascot,TMT126,127N,127C,128N,128C,129N,129C,130N,130C,131N,131C
Q08AN1,Zinc finger protein 616 OS=Homo sapiens OX=9606 GN=ZNF616 PE=2 SV=2,12.81133027,22.53521127,9,14,1,1,1,781,90.215,9.57,FALSE,High,Master Protein,0.306,4,50.3,22.53521127,9,14,572.4,165,101.9,105.7,55.7,98.7,121.5,168.3,300.1,282.1,25.9
O75925,E3 SUMO-protein ligase PIAS1 OS=Homo sapiens OX=9606 GN=PIAS1 PE=1 SV=2,12.80588311,10.906298,6,8,4,4,1,651,71.79,7.3,FALSE,High,Master Protein,0.501,2,65.18455007,10.906298,6,8,177.5,68.1,53.6,64.3,49.7,63.5,65,84,88,280.6,184.6
Q8NAF0,Zinc finger protein 579 OS=Homo sapiens OX=9606 GN=ZNF579 PE=1 SV=2,12.79789635,9.608540925,6,6,6,6,1,562,60.471,8.69,FALSE,High,Master Protein,0.585,0,123.9833662,9.608540925,6,6,613.3,228.2,151.4,151.8,98.7,139.6,159.1,198.1,232.9,139.5,59.4
O95196,Chondroitin sulfate proteoglycan 5 OS=Homo sapiens OX=9606 GN=CSPG5 PE=1 SV=3,12.78739026,7.597173145,3,3,3,3,1,566,59.979,4.5,FALSE,High,Master Protein,0.438,0,75.89333333,7.597173145,3,3,21.9,26.1,43,61.9,96.6,87.3,67,29.4,29.7,21,3.6
O77932,Decapping and exoribonuclease protein OS=Homo sapiens OX=9606 GN=DXO PE=2 SV=2,12.78695482,14.8989899,6,8,6,6,1,396,44.9,7.69,FALSE,High,Master Protein,0.823,0,49.39087278,14.8989899,6,8,78.4,58,66.7,59.1,59.2,97.1,125.1,142,169.1,116.1,56.1
Q9P0B6,Coiled-coil domain-containing protein 167 OS=Homo sapiens OX=9606 GN=CCDC167 PE=1 SV=2,12.78544801,41.2371134,4,6,4,4,1,97,11.452,9.5,FALSE,High,Master Protein,5.813,0,104.87,41.2371134,4,6,116.1,177.5,259.5,397.9,524.2,528.5,438.3,182.9,91.6,67.5,30.2
Q14249,Endonuclease G  mitochondrial OS=Homo sapiens OX=9606 GN=ENDOG PE=1 SV=4,12.77211682,16.83501684,5,6,5,5,1,297,32.6,9.5,FALSE,High,Master Protein,0.931,0,88.07,16.83501684,5,6,18.9,60.6,84,106.7,50.6,37.9,28.6,34.5,37.6,39.8,38.4
Q8IWK6,Adhesion G protein-coupled receptor A3 OS=Homo sapiens OX=9606 GN=ADGRA3 PE=1 SV=2,12.76099751,4.69341408,5,5,5,5,1,1321,146.058,8.48,FALSE,High,Master Protein,0.197,0,27.34666667,4.69341408,5,5,30.6,80.6,106.8,144.7,123.4,121.7,89.4,77.9,90.9,153.2,33.6
Q8NHZ8,Anaphase-promoting complex subunit CDC26 OS=Homo sapiens OX=9606 GN=CDC26 PE=1 SV=1,12.75288864,31.76470588,3,4,3,3,1,85,9.771,6.81,FALSE,High,Master Protein,5.31,0,81.20537031,31.76470588,3,4,97.7,26.1,19.8,18.7,14.9,19.8,20.1,31.6,62.4,180,12.7
Q9NWT6,Hypoxia-inducible factor 1-alpha inhibitor OS=Homo sapiens OX=9606 GN=HIF1AN PE=1 SV=2,12.75129991,20.91690544,7,8,7,7,1,349,40.26,5.57,FALSE,High,Master Protein,1.448,0,43.38,20.91690544,7,8,106.4,117.4,129.7,167.3,157.7,179.7,180.4,234.4,193.2,227.2,800.2
Q8WYH8,Inhibitor of growth protein 5 OS=Homo sapiens OX=9606 GN=ING5 PE=1 SV=1,12.75068327,24.58333333,7,7,4,4,1,240,27.733,7.61,FALSE,High,Master Protein,3.329,2,59.97,24.58333333,7,7,802.7,224.7,148.3,113.4,82,86.8,101.8,93.1,121.5,84.6,13.9
Q5JZY3,Ephrin type-A receptor 10 OS=Homo sapiens OX=9606 GN=EPHA10 PE=1 SV=2,12.74948033,3.472222222,3,4,1,1,1,1008,109.646,6.93,FALSE,High,Master Protein,0.163,0,109.31,3.472222222,3,4,7.4,6.3,4.6,7,7.3,8.4,7.3,5.3,7.2,5.4,2.4
Q9Y3D5,28S ribosomal protein S18c  mitochondrial OS=Homo sapiens OX=9606 GN=MRPS18C PE=1 SV=1,12.74609602,18.30985915,3,4,2,3,1,142,15.839,9.55,FALSE,High,Master Protein,2.162,0,102.89,18.30985915,3,4,15.5,153.4,291.5,193,20.8,12.9,9.1,7.5,14.6,17.7,13.6
Q99626,Homeobox protein CDX-2 OS=Homo sapiens OX=9606 GN=CDX2 PE=1 SV=3,12.741424,21.08626198,5,5,3,4,1,313,33.499,9.63,FALSE,High,Master Protein,2.162,0,50.2,21.08626198,5,5,228.3,71,67,50.3,46.2,56.6,66,75.5,87.7,51.7,57.5
Q9NY47,Voltage-dependent calcium channel subunit alpha-2/delta-2 OS=Homo sapiens OX=9606 GN=CACNA2D2 PE=1 SV=2,12.74013166,6.260869565,6,6,5,5,1,1150,129.735,5.8,FALSE,High,Master Protein,0.208,0,68.99333333,6.260869565,6,6,38.4,137.2,197.2,237.1,228.9,212.9,158.8,103,101.2,99.5,26.4
P32519,ETS-related transcription factor Elf-1 OS=Homo sapiens OX=9606 GN=ELF1 PE=1 SV=2,12.73949236,9.693053312,4,4,4,4,1,619,67.456,5.21,FALSE,High,Master Protein,0.468,0,55.54666667,9.693053312,4,4,156,72.5,59.5,52.5,36.1,39.1,37.7,37.3,29.1,28.2,13.7
Q8IV36,Protein HID1 OS=Homo sapiens OX=9606 GN=HID1 PE=1 SV=1,12.73696206,6.091370558,4,5,4,4,1,788,88.689,6.06,FALSE,High,Master Protein,0.259,0,89.25333333,6.091370558,4,5,39.1,99.9,138.5,116.3,92.7,107.1,104.8,92.6,93,138.5,106.9
Q9NS56,E3 ubiquitin-protein ligase Topors OS=Homo sapiens OX=9606 GN=TOPORS PE=1 SV=1,12.73217732,6.794258373,6,7,6,6,1,1045,119.125,9.51,FALSE,High,Master Protein,0.292,0,52.07,6.794258373,6,7,254,100.7,116.9,119,117.1,167.3,195.6,285.9,334.1,313.2,227.8
Q5QP82,DDB1- and CUL4-associated factor 10 OS=Homo sapiens OX=9606 GN=DCAF10 PE=1 SV=1,12.72997494,10.19677996,5,5,5,5,1,559,60.544,7.5,FALSE,High,Master Protein,0.417,0,41.57666667,10.19677996,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O60346,PH domain leucine-rich repeat-containing protein phosphatase 1 OS=Homo sapiens OX=9606 GN=PHLPP1 PE=1 SV=3,12.72828049,3.61094933,5,5,4,4,1,1717,184.556,6.28,FALSE,High,Master Protein,0.133,0,58.32,3.61094933,5,5,41.8,41.5,60.4,74.2,97.3,98.4,79.8,86.7,92.4,117.3,115.3
Q969M3,Protein YIPF5 OS=Homo sapiens OX=9606 GN=YIPF5 PE=1 SV=1,12.71727946,8.171206226,2,8,2,2,1,257,27.971,4.36,FALSE,High,Master Protein,5.31,0,56.34,8.171206226,2,8,77,120.5,176.8,211.9,313.9,363.5,353.9,195.7,147.9,102.4,45.9
P26006,Integrin alpha-3 OS=Homo sapiens OX=9606 GN=ITGA3 PE=1 SV=5,12.71306208,5.803996194,6,6,6,6,1,1051,116.538,6.77,FALSE,High,Master Protein,0.35,0,43.47,5.803996194,6,6,32.4,22.4,31.3,43.3,48.6,40.3,28.1,15.2,12.5,17.1,3.7
Q86UW7,Calcium-dependent secretion activator 2 OS=Homo sapiens OX=9606 GN=CADPS2 PE=1 SV=2,12.70639495,6.404320988,7,9,6,6,1,1296,147.641,6.19,FALSE,High,Master Protein,0.223,1,24.92,6.404320988,7,9,36.6,36.2,43.8,65.2,74.5,77.9,87.5,73.2,66.8,97.5,129.7
O60299,Leucine zipper putative tumor suppressor 3 OS=Homo sapiens OX=9606 GN=LZTS3 PE=2 SV=1,12.69917955,8.618127786,4,5,4,4,1,673,71.747,7.64,FALSE,High,Master Protein,0.292,0,34.09,8.618127786,4,5,16.5,20.2,21.4,26.8,17.7,24.7,25,23.8,23.2,21,5.8
Q9UII2,ATPase inhibitor  mitochondrial OS=Homo sapiens OX=9606 GN=ATP5IF1 PE=1 SV=1,12.69789866,26.41509434,4,9,4,4,1,106,12.241,9.35,FALSE,High,Master Protein,4.623,0,100.1881568,26.41509434,4,9,124.2,862.8,1211.7,771.5,127.1,108.3,104.1,100,129.9,113.3,34.1
O00305,Voltage-dependent L-type calcium channel subunit beta-4 OS=Homo sapiens OX=9606 GN=CACNB4 PE=1 SV=2,12.69527429,7.115384615,4,9,2,2,1,520,58.134,9.32,FALSE,High,Master Protein,0.25,0,38.75,7.115384615,4,9,16.5,10.2,14.7,19.8,14.7,24.3,23.2,24.8,24.8,13.8,2.8
A0PJW6,Transmembrane protein 223 OS=Homo sapiens OX=9606 GN=TMEM223 PE=1 SV=1,12.68396982,12.87128713,3,4,3,3,1,202,22.035,11.02,FALSE,High,Master Protein,1.154,0,66.13,12.87128713,3,4,439.4,421.3,522.3,356.7,96.8,99.4,116.9,167.6,214.4,109.6,15.6
O15162,Phospholipid scramblase 1 OS=Homo sapiens OX=9606 GN=PLSCR1 PE=1 SV=1,12.67681849,12.57861635,3,4,3,3,1,318,35.026,4.94,FALSE,High,Master Protein,1.31,0,104.93,12.57861635,3,4,37.6,108.1,168.2,272.3,257.6,190.6,145.6,77.1,56,42.7,33.3
Q9Y3B1,PRELI domain containing protein 3B OS=Homo sapiens OX=9606 GN=PRELID3B PE=2 SV=2,12.66147582,26.80412371,4,4,4,4,1,194,21.481,6.73,FALSE,High,Master Protein,1.031,0,42.56333333,26.80412371,4,4,12.3,53.8,77.3,51.4,13.8,16.7,14.7,13.4,12.4,19.1,12.6
Q86UB9,Transmembrane protein 135 OS=Homo sapiens OX=9606 GN=TMEM135 PE=2 SV=2,12.65977019,8.951965066,3,3,3,3,1,458,52.256,9.45,FALSE,High,Master Protein,0.25,0,70.8,8.951965066,3,3,63.2,120.2,168.1,206.7,225.3,178.2,108.5,66.4,51.6,50.6,19.7
Q92782,Zinc finger protein neuro-d4 OS=Homo sapiens OX=9606 GN=DPF1 PE=1 SV=2,12.65495437,21.57894737,7,7,5,6,1,380,42.475,6.86,FALSE,High,Master Protein,1.015,0,70.8545821,21.57894737,7,7,234.2,74.1,77.9,55,36.9,42.8,38.9,42,63.6,60.1,51.8
Q9BXV9,EKC/KEOPS complex subunit GON7 OS=Homo sapiens OX=9606 GN=GON7 PE=1 SV=2,12.65121894,53,3,3,3,3,1,100,10.852,4.27,FALSE,High,Master Protein,2.981,0,133.2933333,53,3,3,27.4,46.5,61.5,65.6,32.9,55,56.8,83,76.7,70.1,326.6
Q8NFJ9,Bardet-Biedl syndrome 1 protein OS=Homo sapiens OX=9606 GN=BBS1 PE=1 SV=1,12.65020477,13.82799325,5,5,5,5,1,593,65.042,7.93,FALSE,High,Master Protein,0.403,0,57.48,13.82799325,5,5,24.2,39.4,46.9,52.4,57.5,62.3,71.6,72.8,97.9,99.3,66.4
P60604,Ubiquitin-conjugating enzyme E2 G2 OS=Homo sapiens OX=9606 GN=UBE2G2 PE=1 SV=1,12.64628325,18.78787879,2,4,2,2,1,165,18.554,4.7,FALSE,High,Master Protein,3.642,0,75.42,18.78787879,2,4,49.1,84.5,138.8,200.6,211.4,263.2,229.4,86.2,56.6,35.1,49.5
Q9UPW0,Forkhead box protein J3 OS=Homo sapiens OX=9606 GN=FOXJ3 PE=1 SV=2,12.64607875,8.360128617,4,5,3,3,1,622,68.917,7.09,FALSE,High,Master Protein,0.968,1,109.93,8.360128617,4,5,206.6,94.3,86.1,68.4,55.8,66.2,68.1,59.6,70.8,51.6,13.1
Q96MH2,Protein HEXIM2 OS=Homo sapiens OX=9606 GN=HEXIM2 PE=1 SV=1,12.63672101,15.03496503,4,4,3,3,1,286,32.399,6.55,FALSE,High,Master Protein,0.668,0,81.58,15.03496503,4,4,5.7,4.1,4.6,5.9,6.5,12.4,17.8,22.1,32.9,24.1,5.4
Q16394,Exostosin-1 OS=Homo sapiens OX=9606 GN=EXT1 PE=1 SV=2,12.63588897,6.970509383,6,8,6,6,1,746,86.2,9.04,FALSE,High,Master Protein,0.551,0,48.55863111,6.970509383,6,8,54.8,84.4,164.7,154,82.7,82.8,70.1,48,39.6,40.3,11.4
P42338,Phosphatidylinositol 4 5-bisphosphate 3-kinase catalytic subunit beta isoform OS=Homo sapiens OX=9606 GN=PIK3CB PE=1 SV=1,12.63066856,6.074766355,7,7,5,7,1,1070,122.683,7.09,FALSE,High,Master Protein,0.267,0,38.06666667,6.074766355,7,7,58.8,102.3,119.2,158.2,166.1,173.3,149.2,146.6,145.5,147.3,60.2
Q6UXD5,Seizure 6-like protein 2 OS=Homo sapiens OX=9606 GN=SEZ6L2 PE=1 SV=2,12.62064787,5.934065934,6,7,5,6,1,910,97.498,4.89,FALSE,High,Master Protein,0.63,0,64.37,5.934065934,6,7,44.6,88.2,137.3,165.1,200.8,233.7,225.6,130.4,87.9,44.5,18
Q93075,Putative deoxyribonuclease TATDN2 OS=Homo sapiens OX=9606 GN=TATDN2 PE=1 SV=2,12.61810384,4.599211564,4,5,4,4,1,761,84.97,7.39,FALSE,High,Master Protein,0.239,0,58.91377388,4.599211564,4,5,17.3,6.3,5.6,9.4,6.3,17.6,22.3,28.2,34.9,18.7,3.1
Q9NRF9,DNA polymerase epsilon subunit 3 OS=Homo sapiens OX=9606 GN=POLE3 PE=1 SV=1,12.61025305,38.0952381,5,9,5,5,1,147,16.849,4.74,FALSE,High,Master Protein,4.012,0,87.81,38.0952381,5,9,437.3,259.3,220.9,196,151.2,184.3,193.8,228.2,212,392.9,781.2
Q93062,RNA-binding protein with multiple splicing OS=Homo sapiens OX=9606 GN=RBPMS PE=1 SV=1,12.59595825,27.04081633,5,7,4,4,1,196,21.788,8.07,FALSE,High,Master Protein,2.511,1,99.56240685,27.04081633,5,7,135.3,100.3,113.1,112,110.7,180.5,210.6,192.2,152.8,76.4,136.4
Q9BQ48,39S ribosomal protein L34  mitochondrial OS=Homo sapiens OX=9606 GN=MRPL34 PE=1 SV=1,12.59282569,23.91304348,2,4,2,2,1,92,10.159,12.25,FALSE,High,Master Protein,5.31,0,115.82,23.91304348,2,4,59.7,495.5,690.8,469.9,68,44.9,36.7,26.3,41.7,30.4,10.1
Q8WUH1,Protein Churchill OS=Homo sapiens OX=9606 GN=CHURC1 PE=1 SV=2,12.57954065,28.05755396,4,4,4,4,1,139,16.101,5.54,FALSE,High,Master Protein,1.512,0,64.76,28.05755396,4,4,39.5,76.9,87.9,120.7,117.2,131.5,127.3,117.2,71.4,80.2,536.5
Q9BV10,Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1 6-mannosyltransferase OS=Homo sapiens OX=9606 GN=ALG12 PE=1 SV=1,12.5722299,10.24590164,5,9,4,4,1,488,54.619,9.58,FALSE,High,Master Protein,0.823,0,70.0359407,10.24590164,5,9,83.5,101.4,119.3,239.6,299.7,299.5,223.4,107.4,52.8,65.9,18.6
Q5TBA9,Protein furry homolog OS=Homo sapiens OX=9606 GN=FRY PE=1 SV=1,12.56650103,1.958181215,7,9,3,3,1,3013,338.659,5.99,FALSE,High,Master Protein,0.097,0,24.61,1.958181215,7,9,61.6,123.5,168.2,204.4,152.4,174.8,195.3,189.1,148.6,93.1,32.6
Q9P2C4,Transmembrane protein 181 OS=Homo sapiens OX=9606 GN=TMEM181 PE=1 SV=2,12.56113655,9.967320261,7,8,7,7,1,612,69.28,8.92,FALSE,High,Master Protein,0.655,0,67.32,9.967320261,7,8,67.2,219.8,292.3,282.9,170.6,166.3,174.8,140.1,133.9,105.9,41.4
Q8NG11,Tetraspanin-14 OS=Homo sapiens OX=9606 GN=TSPAN14 PE=1 SV=1,12.55596942,13.7037037,4,4,4,4,1,270,30.671,6.84,FALSE,High,Master Protein,0.931,0,84.46333333,13.7037037,4,4,44.5,168.8,258.1,440.2,429.7,339.6,250.1,135.1,94.7,61.6,46.7
Q14693,Phosphatidate phosphatase LPIN1 OS=Homo sapiens OX=9606 GN=LPIN1 PE=1 SV=2,12.55450641,4.606741573,4,4,4,4,1,890,98.602,6.58,FALSE,High,Master Protein,0.207,0,31.46,4.606741573,4,4,59,78.1,98.8,120.3,120.2,185,228.8,313.2,388,266.1,84.6
Q9NXL9,DNA helicase MCM9 OS=Homo sapiens OX=9606 GN=MCM9 PE=1 SV=4,12.53588104,4.811898513,6,9,5,5,1,1143,127.233,7.74,FALSE,High,Master Protein,0.208,0,49.47,4.811898513,6,9,144.5,108.4,107.8,119.2,107.1,135.4,153.7,163.6,178.4,140.4,48.9
Q68D20,Protein PMS2CL OS=Homo sapiens OX=9606 GN=PMS2CL PE=2 SV=1,12.52864673,18.65284974,2,5,1,1,1,193,20.896,5.34,FALSE,High,Master Protein,1.031,0,39.67,18.65284974,2,5,83.1,43.3,34.5,44.4,16.7,22.4,19,21,19.5,15.4,33.4
Q7Z6J0,E3 ubiquitin-protein ligase SH3RF1 OS=Homo sapiens OX=9606 GN=SH3RF1 PE=1 SV=2,12.5255898,7.432432432,7,15,7,7,1,888,93.071,8.54,FALSE,High,Master Protein,0.431,0,17.11,7.432432432,7,15,50.7,35.1,40.5,55.9,51.7,66,85.3,85.7,96.5,57.4,58.9
Q15834,Coiled-coil domain-containing protein 85B OS=Homo sapiens OX=9606 GN=CCDC85B PE=1 SV=2,12.51942766,32.17821782,6,7,4,4,1,202,22.077,5.08,FALSE,High,Master Protein,1.276,0,44.39132483,32.17821782,6,7,21.2,29.3,46.1,47.6,39.2,45.3,41.2,45.4,59.6,64.5,29.9
O95551,Tyrosyl-DNA phosphodiesterase 2 OS=Homo sapiens OX=9606 GN=TDP2 PE=1 SV=1,12.5153358,11.60220994,3,3,3,3,1,362,40.903,5.1,FALSE,High,Master Protein,0.468,0,85.71,11.60220994,3,3,16.6,19.8,26.4,34.1,33.8,33.7,36.1,32.4,43.7,34.3,70
P19021,Peptidyl-glycine alpha-amidating monooxygenase OS=Homo sapiens OX=9606 GN=PAM PE=1 SV=2,12.5130379,4.727646454,6,8,6,6,1,973,108.263,6.42,FALSE,High,Master Protein,0.407,0,54.97333333,4.727646454,6,8,61.5,193.4,288.2,346.7,280.8,261.8,217.2,125.6,91.8,61.2,49
Q9NPB8,Glycerophosphocholine phosphodiesterase GPCPD1 OS=Homo sapiens OX=9606 GN=GPCPD1 PE=1 SV=2,12.50858932,5.505952381,3,7,3,3,1,672,75.986,5.53,FALSE,High,Master Protein,0.266,0,78.18333333,5.505952381,3,7,34.7,45.9,51.4,51.4,71.7,75.4,73.5,75.9,75.9,85.7,380.3
Q8WUY8,N-acetyltransferase 14 OS=Homo sapiens OX=9606 GN=NAT14 PE=1 SV=1,12.50011989,21.3592233,3,3,3,3,1,206,21.637,10.74,FALSE,High,Master Protein,1.154,0,62.71666667,21.3592233,3,3,102.4,87.4,131.6,186.5,255.8,253.8,214.9,110.9,78.3,69.9,23.1
O43556,Epsilon-sarcoglycan OS=Homo sapiens OX=9606 GN=SGCE PE=1 SV=6,12.48790105,16.47597254,5,6,5,5,1,437,49.819,6.55,FALSE,High,Master Protein,0.995,0,24.95666667,16.47597254,5,6,42,96.7,137.3,213.2,197.7,155.9,136.3,74.8,50.2,33.5,23.9
Q12980,GATOR complex protein NPRL3 OS=Homo sapiens OX=9606 GN=NPRL3 PE=1 SV=1,12.48749054,8.787346221,4,4,3,3,1,569,63.565,6.98,FALSE,High,Master Protein,0.359,0,48.06,8.787346221,4,4,11,7.2,11.9,14.6,18.8,25.5,29.8,33.7,47.7,39.2,13.4
Q96JA3,Pleckstrin homology domain-containing family A member 8 OS=Homo sapiens OX=9606 GN=PLEKHA8 PE=1 SV=3,12.4809433,9.633911368,4,4,1,3,1,519,58.224,5.11,FALSE,High,Master Protein,0.311,0,65.27,9.633911368,4,4,5.2,10.9,14.5,14.9,10.7,11.1,11.6,8.6,11,11.2,6.9
Q96GZ6,Solute carrier family 41 member 3 OS=Homo sapiens OX=9606 GN=SLC41A3 PE=1 SV=2,12.47878156,6.114398422,2,3,2,2,1,507,54.731,7.83,FALSE,High,Master Protein,0.438,0,51.78,6.114398422,2,3,25.9,25.2,28.8,34,42.4,38.7,29.4,23.2,18.8,28.7,9.4
Q7RTP0,Magnesium transporter NIPA1 OS=Homo sapiens OX=9606 GN=NIPA1 PE=1 SV=1,12.4669667,11.85410334,3,4,3,3,1,329,34.539,8.37,FALSE,High,Master Protein,1.512,0,71.37,11.85410334,3,4,46.6,71,84.4,130.3,193.9,191.8,171.3,72.9,38.1,33.7,16.6
Q969F2,Protein naked cuticle homolog 2 OS=Homo sapiens OX=9606 GN=NKD2 PE=1 SV=1,12.46625732,12.41685144,4,4,4,4,1,451,50.025,7.96,FALSE,High,Master Protein,0.374,0,67.40666667,12.41685144,4,4,75.5,36.6,65.3,98.8,97.1,83.1,73.8,42.7,59.7,51.3,18.8
Q9NP77,RNA polymerase II subunit A C-terminal domain phosphatase SSU72 OS=Homo sapiens OX=9606 GN=SSU72 PE=1 SV=1,12.45686404,24.74226804,4,4,4,4,1,194,22.56,5.33,FALSE,High,Master Protein,1.31,0,80.04333333,24.74226804,4,4,74.6,50,47.2,46.1,34.6,53.4,61.4,98.6,86.7,45.6,269.2
Q9H299,SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens OX=9606 GN=SH3BGRL3 PE=1 SV=1,12.41875072,34.40860215,3,4,3,3,1,93,10.431,4.93,FALSE,High,Master Protein,5.31,0,99.91333333,34.40860215,3,4,4.6,38.3,55.2,72.5,85.3,64.1,42.8,56.7,33.4,22.1,348.1
P52655,Transcription initiation factor IIA subunit 1 OS=Homo sapiens OX=9606 GN=GTF2A1 PE=1 SV=1,12.41744615,7.446808511,2,3,2,2,1,376,41.488,4.55,FALSE,High,Master Protein,1.154,0,81.13,7.446808511,2,3,39.3,18.8,12.8,17,14.9,19.6,27.4,21.3,27.3,25.8,104.4
P07108,Acyl-CoA-binding protein OS=Homo sapiens OX=9606 GN=DBI PE=1 SV=2,12.41566233,58.62068966,4,6,4,4,1,87,10.038,6.57,FALSE,High,Master Protein,9,0,61.17333333,58.62068966,4,6,20.6,94.6,101,125.6,92.3,116,101.5,179,112.1,33.5,1115.8
O95164,Ubiquitin-like protein 3 OS=Homo sapiens OX=9606 GN=UBL3 PE=1 SV=1,12.40635122,34.18803419,4,5,4,4,1,117,13.149,6.77,FALSE,High,Master Protein,2.594,0,29.98068523,34.18803419,4,5,68.4,82.4,130.7,212.7,201.5,145.4,110.7,80.7,77.4,65.1,24.1
Q8N720,Zinc finger protein 655 OS=Homo sapiens OX=9606 GN=ZNF655 PE=1 SV=3,12.39141643,10.18329939,6,10,4,4,1,491,57.371,7.14,FALSE,High,Master Protein,0.389,0,37.0658773,10.18329939,6,10,238.9,88.9,69.9,76.2,74.5,96.1,97.8,109.7,168.1,107.9,21.6
Q96IW7,Vesicle-trafficking protein SEC22a OS=Homo sapiens OX=9606 GN=SEC22A PE=1 SV=1,12.3851207,13.68078176,3,4,3,3,1,307,34.925,8.24,FALSE,High,Master Protein,0.931,0,75.08,13.68078176,3,4,26.3,42.5,66.7,71.3,68.6,70.5,71.9,43.2,40.6,23.7,12.7
Q9NXU5,ADP-ribosylation factor-like protein 15 OS=Homo sapiens OX=9606 GN=ARL15 PE=1 SV=1,12.3807095,26.47058824,5,6,5,5,1,204,22.862,5.63,FALSE,High,Master Protein,1.424,0,84.88,26.47058824,5,6,134.4,283.8,356.1,430.9,312,261.5,209,170.1,139.9,209.1,93.1
Q9NY26,Zinc transporter ZIP1 OS=Homo sapiens OX=9606 GN=SLC39A1 PE=1 SV=1,12.37554155,13.88888889,2,7,2,2,1,324,34.228,5.92,FALSE,High,Master Protein,0.995,0,52.19,13.88888889,2,7,9.4,16.2,28.1,46.1,50,26.2,20.6,11.5,8.2,6.4,NA
O95568,Histidine protein methyltransferase 1 homolog OS=Homo sapiens OX=9606 GN=METTL18 PE=1 SV=1,12.37061247,14.78494624,4,4,4,4,1,372,42.122,6.76,FALSE,High,Master Protein,0.551,0,26.66715548,14.78494624,4,4,148.9,45.1,38.1,37.1,39.7,54.1,69,72.8,104.6,103.5,38.8
Q5JS37,NHL repeat-containing protein 3 OS=Homo sapiens OX=9606 GN=NHLRC3 PE=2 SV=1,12.36529581,11.81556196,4,4,4,4,1,347,38.258,6.43,FALSE,High,Master Protein,0.585,0,71.26,11.81556196,4,4,31.2,87.6,125.2,223.3,195.6,125.3,100.2,61.7,53.4,59.4,52.1
Q9NX08,COMM domain-containing protein 8 OS=Homo sapiens OX=9606 GN=COMMD8 PE=1 SV=1,12.34931406,27.86885246,5,8,4,4,1,183,21.077,5.43,FALSE,High,Master Protein,2.511,0,78.87,27.86885246,5,8,35.2,72.6,88.7,122.5,224.8,303.8,297.8,171.2,92.1,122.1,95.7
Q9NQT4,Exosome complex component RRP46 OS=Homo sapiens OX=9606 GN=EXOSC5 PE=1 SV=1,12.34022044,20.42553191,5,7,5,5,1,235,25.233,7.59,FALSE,High,Master Protein,1.61,0,73.34,20.42553191,5,7,197.8,75.5,73.1,78.8,70.6,103.2,120.7,162.5,278,233.9,41.6
Q9UI43,rRNA methyltransferase 2  mitochondrial OS=Homo sapiens OX=9606 GN=MRM2 PE=1 SV=1,12.33708404,17.88617886,4,4,4,4,1,246,27.406,9.5,FALSE,High,Master Protein,0.778,0,79.01,17.88617886,4,4,35.2,145.1,148.8,160.4,53.2,66.3,61.6,68.5,68.7,38.1,21
Q9BXS9,Solute carrier family 26 member 6 OS=Homo sapiens OX=9606 GN=SLC26A6 PE=1 SV=1,12.32471203,6.851119895,6,6,6,6,1,759,82.914,8.37,FALSE,High,Master Protein,0.501,0,43.55,6.851119895,6,6,38,123.3,223.2,306.6,242.3,153.9,118.3,65.6,50.6,44.7,37
Q8TAQ5,Zinc finger protein 420 OS=Homo sapiens OX=9606 GN=ZNF420 PE=1 SV=1,12.32386984,20.93023256,6,11,2,2,1,688,80.195,8.62,FALSE,High,Master Protein,0.148,1,27.24,20.93023256,6,11,56.9,15.1,12.8,14.9,10.8,11.6,18.7,23.3,31.9,22.1,4.5
Q6NUS6,Tectonic-3 OS=Homo sapiens OX=9606 GN=TCTN3 PE=1 SV=2,12.32278641,6.919275124,4,4,4,4,1,607,66.114,8.21,FALSE,High,Master Protein,0.445,0,54.66,6.919275124,4,4,30.1,110.2,136.9,148.8,139.6,144.3,113,56.4,48.4,44.6,26.6
Q9UK45,U6 snRNA-associated Sm-like protein LSm7 OS=Homo sapiens OX=9606 GN=LSM7 PE=1 SV=1,12.31932199,57.2815534,4,6,3,3,1,103,11.595,5.27,FALSE,High,Master Protein,4.179,0,78.95666667,57.2815534,4,6,127.6,43.4,27.7,37.6,32.3,66.8,86.8,77.1,40,32.4,138.4
Q9NQR1,N-lysine methyltransferase KMT5A OS=Homo sapiens OX=9606 GN=KMT5A PE=1 SV=3,12.3154439,16.79389313,7,7,7,7,1,393,42.863,9.66,FALSE,High,Master Protein,0.905,0,28.9,16.79389313,7,7,347.4,138.9,119.9,117.4,109,133.4,144.7,157.8,151.9,117.8,34.1
Q16254,Transcription factor E2F4 OS=Homo sapiens OX=9606 GN=E2F4 PE=1 SV=2,12.31307815,15.98062954,7,7,5,7,1,413,43.933,4.75,FALSE,High,Master Protein,1.239,0,20.37333333,15.98062954,7,7,132.6,156.4,121.8,105.6,65.9,79.5,85,74.8,86.4,72.9,167.4
