Accession,Description,Sum_PEP_Score,Coverage,#Peptides,#PSMs,#Protein_Unique_Peptides,#Unique_Peptides,#Protein_Groups,#AAs,MW_kDa,calc_pI,Checked,Protein_FDR_Confidence,Master,emPAI,Razor_Peptides,Score_Mascot,Coverage_Mascot,#Peptides_Mascot,#PSMs_Mascot,TMT126,127N,127C,128N,128C,129N,129C,130N,130C,131N,131C
Q9BWG4,Single-stranded DNA-binding protein 4 OS=Homo sapiens OX=9606 GN=SSBP4 PE=1 SV=1,14.8577649,12.46753247,4,5,3,3,1,385,39.362,6.8,FALSE,High,Master Protein,1.61,0,97.56,12.46753247,4,5,153.7,50.6,49.1,48,53.4,79.6,92,132.1,154.3,80.7,25.2
Q9Y366,Intraflagellar transport protein 52 homolog OS=Homo sapiens OX=9606 GN=IFT52 PE=1 SV=3,14.85380553,13.04347826,5,5,5,5,1,437,49.675,5.26,FALSE,High,Master Protein,0.778,0,139.13,13.04347826,5,5,125.6,181.1,188.5,307.7,172.3,243.3,250.9,330,196.1,129.6,145
P07864,L-lactate dehydrogenase C chain OS=Homo sapiens OX=9606 GN=LDHC PE=1 SV=4,14.83904575,7.228915663,2,8,1,1,1,332,36.288,7.46,FALSE,High,Master Protein,0.445,0,180.8522514,7.228915663,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A6NIH7,Protein unc-119 homolog B OS=Homo sapiens OX=9606 GN=UNC119B PE=1 SV=1,14.83649857,26.29482072,5,5,5,5,1,251,28.119,5.68,FALSE,High,Master Protein,1.276,0,81.59666667,26.29482072,5,5,53.3,72.7,71.1,85.1,68.9,93.4,84.9,107.4,112.4,106.2,215.4
P49760,Dual specificity protein kinase CLK2 OS=Homo sapiens OX=9606 GN=CLK2 PE=1 SV=1,14.83115106,10.62124248,5,6,4,4,1,499,60.053,9.66,FALSE,High,Master Protein,0.638,0,65.31666667,10.62124248,5,6,140.7,56.4,43.2,48.6,54.9,87.3,91.1,114.3,147.7,142.8,34.6
Q86V87,Protein FAM160B2 OS=Homo sapiens OX=9606 GN=FAM160B2 PE=2 SV=2,14.83064776,6.998654105,5,5,4,4,1,743,82.288,5.47,FALSE,High,Master Protein,0.365,1,83.95,6.998654105,5,5,38.6,90.5,103.8,128.1,203.2,192.5,144.7,116.2,125.1,147.3,135.3
Q9H1C4,Protein unc-93 homolog B1 OS=Homo sapiens OX=9606 GN=UNC93B1 PE=1 SV=2,14.82668592,8.542713568,4,4,4,4,1,597,66.588,6.96,FALSE,High,Master Protein,0.719,0,92.04,8.542713568,4,4,61.7,203.9,158,263.5,471.2,364.1,236.6,123.2,78.9,48.5,24.8
Q9H7C9,Mth938 domain-containing protein OS=Homo sapiens OX=9606 GN=AAMDC PE=1 SV=1,14.82395515,47.54098361,5,5,5,5,1,122,13.324,8.46,FALSE,High,Master Protein,1.848,0,84.19,47.54098361,5,5,87.2,89.3,129.7,129.8,122.8,143.9,139.5,177.6,167.7,125.4,540.3
Q8IWP9,Coiled-coil domain-containing protein 28A OS=Homo sapiens OX=9606 GN=CCDC28A PE=1 SV=1,14.82131811,19.7080292,4,4,4,4,1,274,30.348,9.25,FALSE,High,Master Protein,0.778,0,88.97162303,19.7080292,4,4,102.1,83.8,94.9,103,84.3,108.5,112.1,119,116.6,90.7,56.2
Q92564,DCN1-like protein 4 OS=Homo sapiens OX=9606 GN=DCUN1D4 PE=1 SV=2,14.80451654,16.43835616,5,5,4,4,1,292,34.046,5.88,FALSE,High,Master Protein,0.624,0,97.77333333,16.43835616,5,5,193.7,81.4,65.2,81.4,86.2,122.6,143.7,169.4,206.2,243.2,72.9
Q99626,Homeobox protein CDX-2 OS=Homo sapiens OX=9606 GN=CDX2 PE=1 SV=3,14.7839768,16.61341853,3,5,3,3,1,313,33.499,9.63,FALSE,High,Master Protein,1.512,0,38.49,16.61341853,3,5,13.9,9.8,8.8,12.7,12.7,14.7,14.5,18.5,19.4,52.3,8.8
Q5VV52,Zinc finger protein 691 OS=Homo sapiens OX=9606 GN=ZNF691 PE=1 SV=2,14.7797935,20.31746032,6,7,5,5,1,315,35.787,7.8,FALSE,High,Master Protein,0.688,0,33.63,20.31746032,6,7,346.3,115.6,100.5,78.6,38,35.3,26.8,27.7,34.8,67.5,9.4
Q6UWE0,E3 ubiquitin-protein ligase LRSAM1 OS=Homo sapiens OX=9606 GN=LRSAM1 PE=1 SV=1,14.77771375,9.405255878,8,10,7,8,1,723,83.541,5.94,FALSE,High,Master Protein,0.38,0,65.94089533,9.405255878,8,10,52,77.2,78.3,98.8,111.8,128.6,131.9,137.4,147.1,174.9,197.4
Q8WV92,MIT domain-containing protein 1 OS=Homo sapiens OX=9606 GN=MITD1 PE=1 SV=1,14.76991236,23.29317269,6,7,6,6,1,249,29.296,8,FALSE,High,Master Protein,2.162,0,74.66333333,23.29317269,6,7,96.9,88.6,103.7,114.9,135,195.1,179.4,200.2,242.1,106.9,38
A6NCS6,Uncharacterized protein C2orf72 OS=Homo sapiens OX=9606 GN=C2orf72 PE=1 SV=2,14.7632242,17.96610169,5,6,4,4,1,295,30.462,8.34,FALSE,High,Master Protein,1.276,0,79.47199272,17.96610169,5,6,103.7,101.2,133.6,144.5,224.6,206.1,133.3,95.3,80.4,49.6,19.5
Q96PD2,Discoidin  CUB and LCCL domain-containing protein 2 OS=Homo sapiens OX=9606 GN=DCBLD2 PE=1 SV=1,14.76280568,9.806451613,6,7,6,6,1,775,84.981,7.17,FALSE,High,Master Protein,0.528,0,45.57333333,9.806451613,6,7,25.1,125.8,179.6,192.1,238.1,207.6,140.4,88.1,52,49.8,35.7
Q9UBC1,NF-kappa-B inhibitor-like protein 1 OS=Homo sapiens OX=9606 GN=NFKBIL1 PE=1 SV=1,14.76259361,11.54855643,4,4,4,4,1,381,43.177,7.3,FALSE,High,Master Protein,0.468,0,82.59,11.54855643,4,4,133.3,57.2,54.9,57.5,56,78.4,90.3,106.8,153.3,181.9,46.4
Q9UHQ1,Nuclear prelamin A recognition factor OS=Homo sapiens OX=9606 GN=NARF PE=1 SV=1,14.76017509,13.15789474,5,6,3,3,1,456,51.124,7.08,FALSE,High,Master Protein,0.487,0,110.32,13.15789474,5,6,59.6,45.9,43.7,44.6,46.1,63.3,74.7,81.7,97.8,111.7,70.4
P57060,RWD domain-containing protein 2B OS=Homo sapiens OX=9606 GN=RWDD2B PE=1 SV=1,14.75925649,17.24137931,4,4,4,4,1,319,36.309,5.87,FALSE,High,Master Protein,0.668,0,119.49,17.24137931,4,4,28.4,27.5,31.3,37,37.7,42.6,44.2,46.1,64.5,81.7,66.6
Q8IVL5,Prolyl 3-hydroxylase 2 OS=Homo sapiens OX=9606 GN=P3H2 PE=1 SV=1,14.7495924,9.604519774,8,11,7,7,1,708,80.933,5.71,FALSE,High,Master Protein,0.52,0,42.19668168,9.604519774,8,11,42.4,73.9,100.9,160.4,189.5,149.6,89.3,66,53.3,56.9,41.9
Q9H4P4,E3 ubiquitin-protein ligase NRDP1 OS=Homo sapiens OX=9606 GN=RNF41 PE=1 SV=2,14.73687983,18.29652997,6,8,4,4,1,317,35.882,6.14,FALSE,High,Master Protein,1.254,1,111.83,18.29652997,6,8,92.9,126.9,146.3,165.2,208.5,294.8,311,346.9,293.8,161.6,55.6
Q96DP5,Methionyl-tRNA formyltransferase  mitochondrial OS=Homo sapiens OX=9606 GN=MTFMT PE=1 SV=2,14.73314521,12.85347044,5,5,5,5,1,389,43.804,9.66,FALSE,High,Master Protein,0.509,0,82.23,12.85347044,5,5,49.7,250.7,446,473.6,113.6,80.9,48.6,51.1,61.9,109.4,40.4
Q9BZL1,Ubiquitin-like protein 5 OS=Homo sapiens OX=9606 GN=UBL5 PE=1 SV=1,14.73265301,47.94520548,4,5,4,4,1,73,8.541,8.44,FALSE,High,Master Protein,9,0,106.1,47.94520548,4,5,285.2,88.4,55.8,39.7,57.9,94.7,71.6,164.2,120.6,54.3,88.8
Q9UKC9,F-box/LRR-repeat protein 2 OS=Homo sapiens OX=9606 GN=FBXL2 PE=1 SV=3,14.72948654,14.89361702,7,9,4,4,1,423,47.031,7.4,FALSE,High,Master Protein,1.096,0,60.54857294,14.89361702,7,9,22.6,55.5,107.8,122.7,81.1,78.8,42.3,35.3,37.6,29.6,14.2
O75676,Ribosomal protein S6 kinase alpha-4 OS=Homo sapiens OX=9606 GN=RPS6KA4 PE=1 SV=1,14.72841841,8.678756477,7,10,5,5,1,772,85.552,8.28,FALSE,High,Master Protein,0.54,0,48.28,8.678756477,7,10,111.6,89.7,87,117.6,110.9,139.5,165.6,164.6,258.1,372.6,63.1
P01911,HLA class II histocompatibility antigen  DRB1-15 beta chain OS=Homo sapiens OX=9606 GN=HLA-DRB1 PE=1 SV=2,14.72485268,28.94736842,6,6,0,4,1,266,29.947,7.74,FALSE,High,Master Protein,1.254,1,73.66,28.94736842,6,6,41.3,53.6,59.5,83.9,116,114.5,74.5,48.4,37.6,54.2,27.5
Q96BW5,Phosphotriesterase-related protein OS=Homo sapiens OX=9606 GN=PTER PE=1 SV=1,14.72055629,16.33237822,5,7,5,5,1,349,38.993,6.52,FALSE,High,Master Protein,0.957,0,70.31666667,16.33237822,5,7,75.6,60.1,55.9,68.9,90.6,97.8,71.9,94,76.3,63.9,413
Q9NUA8,Zinc finger and BTB domain-containing protein 40 OS=Homo sapiens OX=9606 GN=ZBTB40 PE=1 SV=4,14.71623531,7.425343019,9,9,9,9,1,1239,138.03,6.57,FALSE,High,Master Protein,0.334,0,41.73,7.425343019,9,9,439.2,147.8,114.2,109.4,80,95.5,78.9,78,87.4,97.3,46.1
P28328,Peroxisome biogenesis factor 2 OS=Homo sapiens OX=9606 GN=PEX2 PE=1 SV=2,14.71112417,11.14754098,3,4,3,3,1,305,34.82,8.66,FALSE,High,Master Protein,0.551,0,74.6,11.14754098,3,4,25.8,30.1,33.8,52.4,82.5,79.8,49.6,33.4,30.7,43.3,19.8
P63165,Small ubiquitin-related modifier 1 OS=Homo sapiens OX=9606 GN=SUMO1 PE=1 SV=1,14.70484095,63.36633663,7,14,5,7,1,101,11.55,5.52,FALSE,High,Master Protein,11.915,0,51.16666667,63.36633663,7,14,1455.6,493.6,414.3,468.2,474.3,463,409.7,402.3,496.8,584.1,302.2
Q6PKC3,Thioredoxin domain-containing protein 11 OS=Homo sapiens OX=9606 GN=TXNDC11 PE=1 SV=2,14.69994402,7.715736041,8,8,8,8,1,985,110.459,6.55,FALSE,High,Master Protein,0.363,0,64.93,7.715736041,8,8,69.6,70.1,91.8,137.7,175,146.7,111.6,71.5,61.5,73.4,23
P31277,Homeobox protein Hox-D11 OS=Homo sapiens OX=9606 GN=HOXD11 PE=3 SV=3,14.69338214,25.14792899,6,6,5,5,1,338,35.175,8.84,FALSE,High,Master Protein,1.683,0,93.31,25.14792899,6,6,495.9,119.3,75.5,46.8,35.7,29.2,24.2,19.1,19.4,30,12
Q8IYH5,ZZ-type zinc finger-containing protein 3 OS=Homo sapiens OX=9606 GN=ZZZ3 PE=1 SV=1,14.68821184,4.872646733,5,6,5,5,1,903,101.96,5.69,FALSE,High,Master Protein,0.202,0,40.22,4.872646733,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q7Z6M1,Rab9 effector protein with kelch motifs OS=Homo sapiens OX=9606 GN=RABEPK PE=1 SV=1,14.6840766,14.78494624,4,4,4,4,1,372,40.539,6.25,FALSE,High,Master Protein,0.492,0,54.62,14.78494624,4,4,21.4,37,33.2,52,52.4,59.3,54.8,64.8,66.4,49.4,387.5
Q8TAQ5,Zinc finger protein 420 OS=Homo sapiens OX=9606 GN=ZNF420 PE=1 SV=1,14.68394933,23.54651163,7,13,2,2,1,688,80.195,8.62,FALSE,High,Master Protein,0.259,0,39.29,23.54651163,7,13,296.4,65.1,33.8,22.6,17.7,29.3,31.4,32.9,74.5,37.6,NA
Q86UN3,Reticulon-4 receptor-like 2 OS=Homo sapiens OX=9606 GN=RTN4RL2 PE=1 SV=1,14.68328235,18.0952381,5,5,5,5,1,420,46.077,7.62,FALSE,High,Master Protein,0.688,0,77.28,18.0952381,5,5,72.2,83.3,111.5,129.4,149,150.8,119.9,123.3,178.5,213.8,63.3
Q9BQA9,Cytochrome b-245 chaperone 1 OS=Homo sapiens OX=9606 GN=CYBC1 PE=1 SV=1,14.67058212,21.92513369,5,6,5,5,1,187,20.761,6.8,FALSE,High,Master Protein,2.511,0,93.64602781,21.92513369,5,6,56.3,183.7,218.3,338.6,533.8,458.4,285.3,128.8,49,27.6,8.6
Q9Y6D0,Selenoprotein K OS=Homo sapiens OX=9606 GN=SELENOK PE=1 SV=3,14.65284997,21.27659574,2,5,2,2,1,94,10.639,10.86,FALSE,High,Master Protein,2.728,0,122.99,21.27659574,2,5,59.8,88.1,96.7,151.1,199.2,209.9,180.5,131,101.7,121.3,52.5
P61244,Protein max OS=Homo sapiens OX=9606 GN=MAX PE=1 SV=1,14.63606249,30.625,5,6,5,5,1,160,18.264,6.3,FALSE,High,Master Protein,2.511,0,83.78,30.625,5,6,337.9,103.8,91.8,73.8,41.4,50.5,42.3,35.7,53.3,46.7,31.4
Q8NCN4,E3 ubiquitin-protein ligase RNF169 OS=Homo sapiens OX=9606 GN=RNF169 PE=1 SV=2,14.63149611,7.062146893,5,7,5,5,1,708,77.147,9.1,FALSE,High,Master Protein,0.315,0,67.41,7.062146893,5,7,144.3,48.8,35.6,50.6,47.5,55.8,55,59.8,59.6,43.1,17.3
O43463,Histone-lysine N-methyltransferase SUV39H1 OS=Homo sapiens OX=9606 GN=SUV39H1 PE=1 SV=1,14.62510428,15.53398058,6,7,5,5,1,412,47.877,8.03,FALSE,High,Master Protein,1.081,0,80.14,15.53398058,6,7,268.9,86.3,63.1,56.5,47.5,54.8,45.8,52.7,47.2,74.3,59.2
Q9H6L5,Reticulophagy regulator 1 OS=Homo sapiens OX=9606 GN=RETREG1 PE=1 SV=1,14.6121187,9.255533199,3,3,3,3,1,497,54.646,4.63,FALSE,High,Master Protein,0.389,0,103.51,9.255533199,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P05412,Transcription factor AP-1 OS=Homo sapiens OX=9606 GN=JUN PE=1 SV=2,14.61137708,10.87613293,3,4,2,2,1,331,35.653,8.76,FALSE,High,Master Protein,1.512,0,108.7203861,10.87613293,3,4,96.5,30.5,18.2,18.4,13.5,15,17.4,18.1,12.5,15.2,19.4
A0PJW6,Transmembrane protein 223 OS=Homo sapiens OX=9606 GN=TMEM223 PE=1 SV=1,14.60479337,16.83168317,4,5,4,4,1,202,22.035,11.02,FALSE,High,Master Protein,1.61,0,59.41621781,16.83168317,4,5,97.7,256.3,488.1,534.1,101.3,62,51.6,52.3,61.9,53.3,28.7
P45984,Mitogen-activated protein kinase 9 OS=Homo sapiens OX=9606 GN=MAPK9 PE=1 SV=2,14.59369374,15.56603774,7,10,5,5,1,424,48.108,5.63,FALSE,High,Master Protein,1.154,1,90.26251914,15.56603774,7,10,33.6,69.4,67.6,81.9,93.3,125.6,117.9,160.8,141.2,172.5,543.5
Q92828,Coronin-2A OS=Homo sapiens OX=9606 GN=CORO2A PE=1 SV=2,14.58714446,9.714285714,7,11,5,5,1,525,59.725,8.05,FALSE,High,Master Protein,0.585,0,85.2670807,9.714285714,7,11,77.5,106.1,109,130.5,147.3,149.6,125.9,144.6,189.7,172.1,40
Q5TC84,Opioid growth factor receptor-like protein 1 OS=Homo sapiens OX=9606 GN=OGFRL1 PE=2 SV=1,14.58149453,9.312638581,4,5,3,3,1,451,51.22,6.13,FALSE,High,Master Protein,0.616,0,69.41333333,9.312638581,4,5,65.7,53.8,64,120.8,86.6,95.4,86,81.3,82.9,90.9,83.5
Q8NEL9,Phospholipase DDHD1 OS=Homo sapiens OX=9606 GN=DDHD1 PE=1 SV=2,14.57405195,6.666666667,6,6,6,6,1,900,100.372,5.67,FALSE,High,Master Protein,0.318,0,76.72454785,6.666666667,6,6,77.2,89.7,101.3,136,145.7,157.9,154.4,143.8,153.3,323.5,434.2
Q13064,Probable E3 ubiquitin-protein ligase makorin-3 OS=Homo sapiens OX=9606 GN=MKRN3 PE=1 SV=1,14.57256603,9.072978304,4,9,2,2,1,507,55.609,5.73,FALSE,High,Master Protein,0.682,0,69.48666667,9.072978304,4,9,3.1,18.3,16.6,23.9,28.3,34.2,25.6,27,20.5,81.6,188
Q8N1E6,F-box/LRR-repeat protein 14 OS=Homo sapiens OX=9606 GN=FBXL14 PE=1 SV=1,14.56458983,12.67942584,5,6,4,4,1,418,45.857,8.82,FALSE,High,Master Protein,0.585,0,60.69666667,12.67942584,5,6,49.7,45.4,50.2,50.9,55.3,69.3,64.9,81.3,100.7,170.3,67.9
P13611,Versican core protein OS=Homo sapiens OX=9606 GN=VCAN PE=1 SV=3,14.56400274,2.414605418,7,7,7,7,1,3396,372.59,4.51,FALSE,High,Master Protein,0.114,0,26.24,2.414605418,7,7,44.1,50.2,95,144.4,183,129.3,81.5,53.4,48.7,46.4,33.4
Q9Y2S6,Translation machinery-associated protein 7 OS=Homo sapiens OX=9606 GN=TMA7 PE=1 SV=1,14.54616535,39.0625,4,14,3,3,1,64,7.062,9.99,FALSE,High,Master Protein,9999,0,92.95186842,39.0625,4,14,841.1,439,262.6,393.6,368.7,540.5,644.1,687.8,615.3,285.7,85.8
P07311,Acylphosphatase-1 OS=Homo sapiens OX=9606 GN=ACYP1 PE=1 SV=2,14.53623727,40.4040404,4,6,4,4,1,99,11.254,9.31,FALSE,High,Master Protein,3.217,0,89.3,40.4040404,4,6,131.7,175.2,181.1,212.4,201.3,245.8,248.1,263.1,209.2,194.1,738.3
Q8N0U8,Vitamin K epoxide reductase complex subunit 1-like protein 1 OS=Homo sapiens OX=9606 GN=VKORC1L1 PE=1 SV=2,14.53459698,19.88636364,4,7,4,4,1,176,19.823,9.13,FALSE,High,Master Protein,4.179,0,135.725302,19.88636364,4,7,73.4,192.5,232.2,323.1,464.7,424.2,225,148.1,92.4,110.9,89.2
Q15528,Mediator of RNA polymerase II transcription subunit 22 OS=Homo sapiens OX=9606 GN=MED22 PE=1 SV=2,14.52762833,20,4,5,4,4,1,200,22.207,4.68,FALSE,High,Master Protein,1.154,0,100.4488297,20,4,5,398.1,154.4,129,133.4,103.9,180,198.2,268.6,199.3,200.2,130.1
O75037,Kinesin-like protein KIF21B OS=Homo sapiens OX=9606 GN=KIF21B PE=1 SV=2,14.51391986,4.215027489,8,14,3,3,1,1637,182.548,7.08,FALSE,High,Master Protein,0.189,0,49.09684705,4.215027489,8,14,14.4,22.1,32.8,45,71.3,67,55.8,28.6,23.5,12,4.2
Q9BTV7,CDK5 and ABL1 enzyme substrate 2 OS=Homo sapiens OX=9606 GN=CABLES2 PE=1 SV=3,14.50688125,16.10878661,6,6,4,4,1,478,52.202,9.82,FALSE,High,Master Protein,0.778,1,70.37,16.10878661,6,6,41.1,35.5,42.3,44,40.9,52.7,39,43,47.9,57.7,37.3
Q96EE4,Coiled-coil domain-containing protein 126 OS=Homo sapiens OX=9606 GN=CCDC126 PE=2 SV=2,14.50624879,25.71428571,3,4,3,3,1,140,15.658,9.88,FALSE,High,Master Protein,1.783,0,92.74033455,25.71428571,3,4,9.8,21.2,39.9,56,26,21,14.8,13.9,17.9,12.4,9.3
P08247,Synaptophysin OS=Homo sapiens OX=9606 GN=SYP PE=1 SV=3,14.50382005,15.01597444,5,7,5,5,1,313,33.823,4.81,FALSE,High,Master Protein,1.683,0,84.60409563,15.01597444,5,7,91.4,169.4,203.4,248.9,289.7,352.5,295.4,270.7,337.1,298.6,86.2
A8MQ14,Zinc finger protein 850 OS=Homo sapiens OX=9606 GN=ZNF850 PE=3 SV=2,14.49688297,21.00917431,6,9,2,3,1,1090,125.35,8.7,FALSE,High,Master Protein,0.229,0,20.8,21.00917431,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q6P4F2,Ferredoxin-2  mitochondrial OS=Homo sapiens OX=9606 GN=FDX2 PE=1 SV=2,14.49601498,31.72043011,4,4,4,4,1,186,19.876,5.54,FALSE,High,Master Protein,0.874,0,38.5,31.72043011,4,4,31.9,107,184.5,204.8,63,54,52.1,41.7,44.1,62.6,46.2
P48067,Sodium- and chloride-dependent glycine transporter 1 OS=Homo sapiens OX=9606 GN=SLC6A9 PE=1 SV=3,14.48688392,8.073654391,4,5,4,4,1,706,78.209,7.93,FALSE,High,Master Protein,0.65,0,70.28666667,8.073654391,4,5,27.6,53.8,64.6,98.5,91.6,79.5,60.7,45.1,48.3,36.8,29.2
P51797,Chloride transport protein 6 OS=Homo sapiens OX=9606 GN=CLCN6 PE=1 SV=2,14.48446019,8.055235903,7,7,7,7,1,869,97.225,6.81,FALSE,High,Master Protein,0.35,0,32.91666667,8.055235903,7,7,382.2,116.9,133.8,143,191.9,267.9,222.1,259.4,281.3,170.8,105.7
O60911,Cathepsin L2 OS=Homo sapiens OX=9606 GN=CTSV PE=1 SV=2,14.47767915,21.25748503,6,6,5,5,1,334,37.305,8.76,FALSE,High,Master Protein,1.154,1,77.82,21.25748503,6,6,60.5,124.2,159.8,307.3,502,363.9,230.3,143,84.8,71.8,38.3
Q13015,Protein AF1q OS=Homo sapiens OX=9606 GN=MLLT11 PE=1 SV=1,14.46888655,54.44444444,3,3,3,3,1,90,10.055,4.54,FALSE,High,Master Protein,2.162,0,123.6066667,54.44444444,3,3,39.8,179.7,211,277.5,93.6,154.8,260.8,77.8,36.3,28.1,209.1
Q8NHZ8,Anaphase-promoting complex subunit CDC26 OS=Homo sapiens OX=9606 GN=CDC26 PE=1 SV=1,14.46471767,60,4,6,4,4,1,85,9.771,6.81,FALSE,High,Master Protein,14.849,0,77.49690771,60,4,6,144.7,48.1,35.1,37.5,28.2,36,39.4,46.1,73.9,187.8,91.2
Q96MT8,Centrosomal protein of 63 kDa OS=Homo sapiens OX=9606 GN=CEP63 PE=1 SV=1,14.46127131,8.250355619,5,5,5,5,1,703,81.293,6.13,FALSE,High,Master Protein,0.299,0,43.3,8.250355619,5,5,10.2,20.1,28.1,28.6,10.1,16.6,22.3,17.3,20.2,23.2,9.1
Q7L0Q8,Rho-related GTP-binding protein RhoU OS=Homo sapiens OX=9606 GN=RHOU PE=1 SV=1,14.44423598,21.31782946,5,5,4,5,1,258,28.2,8.06,FALSE,High,Master Protein,0.848,0,78.42333333,21.31782946,5,5,56.9,162.9,206,261,320.1,308.5,203.3,153.1,123,103.5,44
Q8TDC3,Serine/threonine-protein kinase BRSK1 OS=Homo sapiens OX=9606 GN=BRSK1 PE=1 SV=2,14.43875378,7.455012853,7,8,1,1,1,778,85.034,9.32,FALSE,High,Master Protein,0.409,0,26.23333333,7.455012853,7,8,12.9,15.3,13.2,17.2,23.9,46.9,45.7,50.5,50.3,27.7,6
Q96CV9,Optineurin OS=Homo sapiens OX=9606 GN=OPTN PE=1 SV=3,14.43397358,17.67764298,11,12,9,9,1,577,65.881,5.17,FALSE,High,Master Protein,0.778,0,47.6,17.67764298,11,12,46.3,60.7,55.1,92.8,82.9,95.6,94.5,91.9,115.4,110.5,365.7
P36402,Transcription factor 7 OS=Homo sapiens OX=9606 GN=TCF7 PE=1 SV=3,14.42866344,13.28125,3,4,1,1,1,384,41.616,6.81,FALSE,High,Master Protein,0.585,0,49.73,13.28125,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q14517,Protocadherin Fat 1 OS=Homo sapiens OX=9606 GN=FAT1 PE=1 SV=2,14.42771033,1.612903226,7,9,7,7,1,4588,505.958,5,FALSE,High,Master Protein,0.078,0,32.87,1.612903226,7,9,70,112.4,171.6,197.5,178.2,157.2,133.6,95.2,82.9,90.2,52.9
Q15532,Protein SSXT OS=Homo sapiens OX=9606 GN=SS18 PE=1 SV=3,14.42453313,9.090909091,4,5,4,4,1,418,45.899,6.46,FALSE,High,Master Protein,45.416,0,82.11,9.090909091,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q96N38,Zinc finger protein 714 OS=Homo sapiens OX=9606 GN=ZNF714 PE=2 SV=3,14.42448979,24.00722022,7,14,1,1,1,554,63.842,9.1,FALSE,High,Master Protein,0.298,0,50.7,24.00722022,7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75078,Disintegrin and metalloproteinase domain-containing protein 11 OS=Homo sapiens OX=9606 GN=ADAM11 PE=2 SV=3,14.4104702,8.452535761,5,6,5,5,1,769,83.364,7.2,FALSE,High,Master Protein,0.484,0,42.67,8.452535761,5,6,48.4,88.7,114.2,142.7,207.3,199.1,133,92.9,73.5,43.3,21.4
Q99766,ATP synthase subunit s  mitochondrial OS=Homo sapiens OX=9606 GN=DMAC2L PE=1 SV=3,14.40921696,25.11627907,6,7,5,5,1,215,24.85,7.56,FALSE,High,Master Protein,1.154,0,70.13,25.11627907,6,7,69.7,318.7,500.6,543.3,131.1,105,114.5,92.2,68.3,79.8,44.7
Q8IY57,YY1-associated factor 2 OS=Homo sapiens OX=9606 GN=YAF2 PE=1 SV=3,14.39356947,27.77777778,4,9,3,3,1,180,19.889,9.72,FALSE,High,Master Protein,4.623,0,152.17,27.77777778,4,9,213.2,67.3,51.5,35.2,29.5,48.3,40.2,79.9,90.6,77.5,27.5
Q6ZRY4,RNA-binding protein with multiple splicing 2 OS=Homo sapiens OX=9606 GN=RBPMS2 PE=1 SV=1,14.38438373,19.61722488,4,6,3,3,1,209,22.482,8.6,FALSE,High,Master Protein,2.981,2,86.28937607,19.61722488,4,6,454.6,224.3,193,219,190.7,271,324.9,344.2,261.5,217.2,156.3
Q8NDX5,Polyhomeotic-like protein 3 OS=Homo sapiens OX=9606 GN=PHC3 PE=1 SV=1,14.37821619,3.357070193,4,5,2,3,1,983,106.096,6.62,FALSE,High,Master Protein,0.487,0,103.03,3.357070193,4,5,626.4,155.4,91.3,74.4,46,54.6,49,52.1,67.8,72.6,24.1
Q99719,Septin-5 OS=Homo sapiens OX=9606 GN=SEPT5 PE=1 SV=1,14.37742388,14.36314363,5,5,3,3,1,369,42.75,6.67,FALSE,High,Master Protein,0.468,0,76.20817717,14.36314363,5,5,48.8,56.4,78.8,94.9,101.7,140.1,143.2,116.9,43.5,37.8,17.8
Q6Y288,Beta-1 3-glucosyltransferase OS=Homo sapiens OX=9606 GN=B3GLCT PE=1 SV=2,14.37307574,13.05220884,8,9,7,7,1,498,56.528,7.5,FALSE,High,Master Protein,0.957,0,60.06110416,13.05220884,8,9,50.5,66.8,82.3,135.5,204,186.9,119.5,76.6,62.3,57.1,38.5
Q9NZ71,Regulator of telomere elongation helicase 1 OS=Homo sapiens OX=9606 GN=RTEL1 PE=1 SV=2,14.36882579,5.414273995,5,5,5,5,1,1219,133.599,8.29,FALSE,High,Master Protein,0.159,0,58.95409077,5.414273995,5,5,48.9,57.8,73.4,64.3,59.5,77.1,97.6,94.8,122.1,143.9,68.1
Q8NEC7,Glutathione S-transferase C-terminal domain-containing protein OS=Homo sapiens OX=9606 GN=GSTCD PE=1 SV=2,14.35150419,9.794628752,6,7,6,6,1,633,71.033,7.78,FALSE,High,Master Protein,0.607,0,39.65666667,9.794628752,6,7,108.4,113.1,137.3,151.6,146.6,156.8,119.2,166,154.8,346.6,859.3
Q70JA7,Chondroitin sulfate synthase 3 OS=Homo sapiens OX=9606 GN=CHSY3 PE=2 SV=3,14.34740945,7.256235828,6,6,3,3,1,882,100.221,8.75,FALSE,High,Master Protein,0.264,0,54.86130205,7.256235828,6,6,15.1,52.6,89.9,118.4,84.4,70.7,43.9,33.9,23.4,28.2,21
